row_num,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,away_pos_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key
1421,14/04/2018,18:00,2017,Relegation Round,3,Hapoel Acre,Acre,FC Ashdod,Ashdod,Erez Papir,250,1,1,0,0,1,8,5,Hapoel Acre,8,6,0,0,0,1,0,0,0,0,0,0,0,1,0,2,,,0,4,,,Acre Municipal,5500,0.045454545,5.521460918,8.612503371,2011,7,49,Acre Municipal,Yud-Alef,128.4765381,2017 - Relegation Round - 3 - Hapoel Acre,2017 - Relegation Round - 3 - FC Ashdod
1422,14/04/2018,20:30,2017,Relegation Round,3,Maccabi Haifa,Haifa,Hapoel Ashkelon,Ashkelon,Alon Yefet,7314,2,1,1,0,0,3,2,Hapoel Ashkelon,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,6,,,0,4,,,Sammy Ofer,30858,0.237021194,8.897545599,10.33715132,2014,4,16,Sammy Ofer,Sala,129.4102866,2017 - Relegation Round - 3 - Maccabi Haifa,2017 - Relegation Round - 3 - Hapoel Ashkelon
1423,15/04/2018,19:00,2017,Relegation Round,3,Ihud Bnei Sakhnin,Sakhnin,Maccabi Petah Tikva,Petah Tikva,Shalom Ben Avraham,1200,2,2,0,0,1,6,4,Ihud Bnei Sakhnin,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,,,0,4,,,Doha,8500,0.141176471,7.090076836,9.047821442,2006,12,144,Doha,HaMoshava,94.32869935,2017 - Relegation Round - 3 - Ihud Bnei Sakhnin,2017 - Relegation Round - 3 - Maccabi Petah Tikva
1424,21/04/2018,17:45,2017,Relegation Round,4,Ironi Kiryat Shmona,Kiryat Shmona,Ihud Bnei Sakhnin,Sakhnin,Asad Gabarin,150,2,0,1,0,0,8,6,Ihud Bnei Sakhnin,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,4,,,0,4,,,Kiryat Shmona Municipal,5300,0.028301887,5.010635294,8.5754621,1989,29,841,Kiryat Shmona Municipal,Doha,45.24673361,2017 - Relegation Round - 4 - Ironi Kiryat Shmona,2017 - Relegation Round - 4 - Ihud Bnei Sakhnin
1425,21/04/2018,18:00,2017,Relegation Round,4,Maccabi Petah Tikva,Petah Tikva,Maccabi Haifa,Haifa,Idan Leiba,2500,0,1,0,1,0,4,2,Maccabi Haifa,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,4,,,0,9,,,HaMoshava,11500,0.217391304,7.824046011,9.350102314,2011,7,49,HaMoshava,Sammy Ofer,75.84154504,2017 - Relegation Round - 4 - Maccabi Petah Tikva,2017 - Relegation Round - 4 - Maccabi Haifa
1426,21/04/2018,20:00,2017,Relegation Round,4,Hapoel Ashkelon,Ashkelon,Hapoel Acre,Acre,Daniel Bar Natan,2400,0,2,0,1,0,3,7,Hapoel Acre,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,4,,,0,5,,,Sala,5250,0.457142857,7.783224016,8.565983356,1961,57,3249,Sala,Acre Municipal,146.0906665,2017 - Relegation Round - 4 - Hapoel Ashkelon,2017 - Relegation Round - 4 - Hapoel Acre
1427,23/04/2018,20:00,2017,Relegation Round,4,Hapoel Raanana,Netanya,FC Ashdod,Ashdod,Eitan Shmuelevic,300,1,0,1,0,0,1,5,FC Ashdod,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,,0,4,,,Netanya,13800,0.02173913,5.703782475,9.532423871,2012,6,36,Netanya,Yud-Alef,57.42352253,2017 - Relegation Round - 4 - Hapoel Raanana,2017 - Relegation Round - 4 - FC Ashdod
1428,28/04/2018,17:45,2017,Relegation Round,5,Hapoel Acre,Acre,Maccabi Petah Tikva,Petah Tikva,Aviad Shiloah,200,2,1,1,0,0,3,4,Hapoel Acre,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,8,,,0,4,,,Acre Municipal,5500,0.036363636,5.298317367,8.612503371,2011,7,49,Acre Municipal,HaMoshava,91.47381378,2017 - Relegation Round - 5 - Hapoel Acre,2017 - Relegation Round - 5 - Maccabi Petah Tikva
1429,28/04/2018,18:00,2017,Relegation Round,5,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,8211,1,2,0,1,0,2,7,Maccabi Haifa,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,9,,,0,7,,,Sammy Ofer,30858,0.266089831,9.013229998,10.33715132,2014,4,16,Sammy Ofer,Kiryat Shmona Municipal,74.01608129,2017 - Relegation Round - 5 - Maccabi Haifa,2017 - Relegation Round - 5 - Ironi Kiryat Shmona
1430,28/04/2018,20:00,2017,Relegation Round,5,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Netanya,Nael Odeh,600,1,3,0,1,0,8,1,Ihud Bnei Sakhnin,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,,0,13,,,Doha,8500,0.070588235,6.396929655,9.047821442,2006,12,144,Doha,Netanya,76.03997589,2017 - Relegation Round - 5 - Ihud Bnei Sakhnin,2017 - Relegation Round - 5 - Hapoel Raanana
1431,29/04/2018,19:30,2017,Relegation Round,5,FC Ashdod,Ashdod,Hapoel Ashkelon,Ashkelon,Liran Liany,2300,1,0,1,0,0,5,6,Hapoel Ashkelon,6,7,0,0,0,0,1,0,0,0,0,0,0,1,0,7,,,0,4,0,,Yud-Alef,7800,0.294871795,7.740664402,8.961879013,1966,52,2704,Yud-Alef,Sala,17.71279573,2017 - Relegation Round - 5 - FC Ashdod,2017 - Relegation Round - 5 - Hapoel Ashkelon
1432,05/05/2018,18:00,2017,Relegation Round,6,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Acre,Acre,Shalev Sasson,410,4,0,1,0,0,4,3,Hapoel Acre,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,10,,,0,8,,,Kiryat Shmona Municipal,5300,0.077358491,6.01615716,8.5754621,1989,29,841,Kiryat Shmona Municipal,Acre Municipal,56.58632666,2017 - Relegation Round - 6 - Ironi Kiryat Shmona,2017 - Relegation Round - 6 - Hapoel Acre
1433,05/05/2018,20:30,2017,Relegation Round,6,Ihud Bnei Sakhnin,Sakhnin,Maccabi Haifa,Haifa,Idan Leiba,600,1,1,0,0,1,8,2,Ihud Bnei Sakhnin,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,,0,10,,,Doha,8500,0.070588235,6.396929655,9.047821442,2006,12,144,Doha,Sammy Ofer,33.65495909,2017 - Relegation Round - 6 - Ihud Bnei Sakhnin,2017 - Relegation Round - 6 - Maccabi Haifa
1434,06/05/2018,19:00,2017,Relegation Round,6,Hapoel Raanana,Netanya,Hapoel Ashkelon,Ashkelon,Igal Frid,150,4,0,1,0,0,1,7,Hapoel Ashkelon,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,16,,,0,4,0,,Netanya,13800,0.010869565,5.010635294,9.532423871,2012,6,36,Netanya,Sala,75.09862571,2017 - Relegation Round - 6 - Hapoel Raanana,2017 - Relegation Round - 6 - Hapoel Ashkelon
1435,06/05/2018,20:00,2017,Relegation Round,6,Maccabi Petah Tikva,Petah Tikva,FC Ashdod,Ashdod,Guy Berger,600,2,1,1,0,0,6,5,FC Ashdod,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,7,,,0,7,,,HaMoshava,11500,0.052173913,6.396929655,9.350102314,2011,7,49,HaMoshava,Yud-Alef,38.5117967,2017 - Relegation Round - 6 - Maccabi Petah Tikva,2017 - Relegation Round - 6 - FC Ashdod
1436,13/05/2018,20:00,2017,Relegation Round,7,Maccabi Haifa,Haifa,Hapoel Raanana,Netanya,David Fucsman,5098,2,0,1,0,0,2,1,Maccabi Haifa,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,13,,,0,16,,,Sammy Ofer,30858,0.165208374,8.536603585,10.33715132,2014,4,16,Sammy Ofer,Netanya,55.00741286,2017 - Relegation Round - 7 - Maccabi Haifa,2017 - Relegation Round - 7 - Hapoel Raanana
1437,13/05/2018,20:00,2017,Relegation Round,7,Hapoel Acre,Acre,Ihud Bnei Sakhnin,Sakhnin,Dror Cohen,0,1,2,0,1,0,4,7,Hapoel Acre,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,8,,,0,8,,,Acre Municipal,5500,0,0,8.612503371,2011,7,49,Acre Municipal,Doha,21.52250513,2017 - Relegation Round - 7 - Hapoel Acre,2017 - Relegation Round - 7 - Ihud Bnei Sakhnin
1438,13/05/2018,20:00,2017,Relegation Round,7,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Sapir Berman,0,1,2,0,1,0,6,3,FC Ashdod,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,,0,13,,,Yud-Alef,7800,0,0,8.961879013,1966,52,2704,Yud-Alef,Kiryat Shmona Municipal,177.815487,2017 - Relegation Round - 7 - FC Ashdod,2017 - Relegation Round - 7 - Ironi Kiryat Shmona
1439,13/05/2018,20:00,2017,Relegation Round,7,Hapoel Ashkelon,Ashkelon,Maccabi Petah Tikva,Petah Tikva,Snir Levi,0,0,2,0,1,0,8,5,Hapoel Ashkelon,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,,0,10,,,Sala,5250,0,0,8.565983356,1961,57,3249,Sala,HaMoshava,56.13261696,2017 - Relegation Round - 7 - Hapoel Ashkelon,2017 - Relegation Round - 7 - Maccabi Petah Tikva
1440,25/08/2018,18:00,2018,Regular Season,1,FC Ashdod,Ashdod,Bnei Yehuda Tel Aviv,Petah Tikva,Eitan Shmuelevic,1150,1,0,1,0,0,,,Bnei Yehuda Tel Aviv,5,11,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,,0,0,,,Yud-Alef,7800,0.147435897,7.047517221,8.961879013,1966,52,2704,Yud-Alef,HaMoshava,38.5117967,2018 - Regular Season - 1 - FC Ashdod,2018 - Regular Season - 1 - Bnei Yehuda Tel Aviv
1441,25/08/2018,18:45,2018,Regular Season,1,Hapoel Hadera,Netanya,Hapoel Tel Aviv,Petah Tikva,Idan Leiba,5250,2,1,1,0,0,,,Hapoel Tel Aviv,4,10,0,0,0,1,0,0,0,0,0,0,0,1,1,3,,,1,0,,,Netanya,13800,0.380434783,8.565983356,9.532423871,2012,6,36,Netanya,HaMoshava,21.06862042,2018 - Regular Season - 1 - Hapoel Hadera,2018 - Regular Season - 1 - Hapoel Tel Aviv
1442,25/08/2018,19:30,2018,Regular Season,1,Hapoel Haifa,Haifa,Maccabi Netanya,Netanya,Gal Leibovitz,5000,5,0,1,0,0,,,Maccabi Netanya,1,14,0,0,0,0,1,0,0,0,0,0,0,1,0,3,,,0,0,,,Sammy Ofer,30858,0.162032536,8.517193191,10.33715132,2014,4,16,Sammy Ofer,Netanya,55.00741286,2018 - Regular Season - 1 - Hapoel Haifa,2018 - Regular Season - 1 - Maccabi Netanya
1443,25/08/2018,20:45,2018,Regular Season,1,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Beer Sheva,Be'er Sheva,Erez Papir,2100,1,1,0,0,1,,,Ironi Kiryat Shmona,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,0,1,,,Kiryat Shmona Municipal,5300,0.396226415,7.649692624,8.5754621,1989,29,841,Kiryat Shmona Municipal,Turner,227.2796193,2018 - Regular Season - 1 - Ironi Kiryat Shmona,2018 - Regular Season - 1 - Hapoel Beer Sheva
1444,26/08/2018,19:00,2018,Regular Season,1,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Ramat Gan,Roi Reinshreiber,1510,0,0,0,0,1,,,Hapoel Raanana,8,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,0,1,,,Doha,8500,0.177647059,7.31986493,9.047821442,2006,12,144,Doha,Ramat Gan,96.47494895,2018 - Regular Season - 1 - Ihud Bnei Sakhnin,2018 - Regular Season - 1 - Hapoel Raanana
1445,26/08/2018,21:00,2018,Regular Season,1,Maccabi Tel Aviv,Netanya,Maccabi Haifa,Haifa,Ziv Adler,12359,2,0,1,0,0,,,Maccabi Haifa,3,12,0,0,0,0,0,0,1,0,0,0,0,1,0,3,,,0,0,,,Netanya,13800,0.89557971,9.422139822,9.532423871,2012,6,36,Netanya,Sammy Ofer,55.00741286,2018 - Regular Season - 1 - Maccabi Tel Aviv,2018 - Regular Season - 1 - Maccabi Haifa
1446,27/08/2018,20:30,2018,Regular Season,1,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Alon Yefet,9500,4,1,1,0,0,,,Beitar Jerusalem,2,13,0,0,0,0,0,1,0,0,0,0,0,1,0,3,,,0,0,,,HaMoshava,11500,0.826086957,9.159047078,9.350102314,2011,7,49,HaMoshava,Teddy,49.8367755,2018 - Regular Season - 1 - Maccabi Petah Tikva,2018 - Regular Season - 1 - Beitar Jerusalem
1447,01/09/2018,18:00,2018,Regular Season,2,Hapoel Raanana,Ramat Gan,Ironi Kiryat Shmona,Kiryat Shmona,Odeh Na'al,400,2,1,1,0,0,9,7,Ironi Kiryat Shmona,4,12,0,0,0,1,0,0,0,0,0,0,0,1,0,4,,,0,1,,,Ramat Gan,41583,0.009619316,5.991464547,10.63544671,1950,68,4624,Ramat Gan,Kiryat Shmona Municipal,141.6183986,2018 - Regular Season - 2 - Hapoel Raanana,2018 - Regular Season - 2 - Ironi Kiryat Shmona
1448,01/09/2018,18:45,2018,Regular Season,2,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,David Fucsman,13174,2,0,1,0,0,12,5,FC Ashdod,6,8,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,,0,3,,,Sammy Ofer,30858,0.426923326,9.486000469,10.33715132,2014,4,16,Sammy Ofer,Yud-Alef,111.9142463,2018 - Regular Season - 2 - Maccabi Haifa,2018 - Regular Season - 2 - FC Ashdod
1449,01/09/2018,20:00,2018,Regular Season,2,Maccabi Netanya,Netanya,Ihud Bnei Sakhnin,Sakhnin,Igal Frid,3900,1,1,0,0,1,14,8,Maccabi Netanya,13,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,0,2,,,Netanya,13800,0.282608696,8.268731832,9.532423871,2012,6,36,Netanya,Doha,76.03997589,2018 - Regular Season - 2 - Maccabi Netanya,2018 - Regular Season - 2 - Ihud Bnei Sakhnin
1450,01/09/2018,20:45,2018,Regular Season,2,Hapoel Tel Aviv,Petah Tikva,Hapoel Haifa,Haifa,Daniel Bar Natan,6500,1,0,1,0,0,10,1,Hapoel Tel Aviv,7,5,0,0,0,0,0,1,0,0,0,0,0,1,1,3,,,0,3,,,HaMoshava,11500,0.565217391,8.779557456,9.350102314,2011,7,49,HaMoshava,Sammy Ofer,75.84154504,2018 - Regular Season - 2 - Hapoel Tel Aviv,2018 - Regular Season - 2 - Hapoel Haifa
1451,02/09/2018,19:00,2018,Regular Season,2,Bnei Yehuda Tel Aviv,Petah Tikva,Maccabi Petah Tikva,Petah Tikva,Liran Liany,1200,2,2,0,0,1,11,2,Bnei Yehuda Tel Aviv,11,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,0,4,,,HaMoshava,11500,0.104347826,7.090076836,9.350102314,2011,7,49,HaMoshava,HaMoshava,0,2018 - Regular Season - 2 - Bnei Yehuda Tel Aviv,2018 - Regular Season - 2 - Maccabi Petah Tikva
1452,02/09/2018,21:15,2018,Regular Season,2,Hapoel Beer Sheva,Be'er Sheva,Maccabi Tel Aviv,Netanya,Orel Grinfeld,15231,1,1,0,0,1,6,3,Hapoel Beer Sheva,9,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,,,0,4,,,Turner,16126,0.944499566,9.631088104,9.688188155,2015,3,9,Turner,Netanya,113.4902168,2018 - Regular Season - 2 - Hapoel Beer Sheva,2018 - Regular Season - 2 - Maccabi Tel Aviv
1453,03/09/2018,20:30,2018,Regular Season,2,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Netanya,Shalom Ben Avraham,10000,0,1,0,1,0,13,4,Beitar Jerusalem,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,6,,,Teddy,31733,0.315129361,9.210340372,10.36511243,1990,28,784,Teddy,Netanya,67.68303794,2018 - Regular Season - 2 - Beitar Jerusalem,2018 - Regular Season - 2 - Hapoel Hadera
1454,15/09/2018,18:00,2018,Regular Season,3,Maccabi Tel Aviv,Netanya,Hapoel Raanana,Ramat Gan,Gal Leibovitz,10724,4,1,1,0,0,3,4,Hapoel Raanana,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,7,,,0,4,,,Netanya,13800,0.777101449,9.280239499,9.532423871,2012,6,36,Netanya,Ramat Gan,21.83145929,2018 - Regular Season - 3 - Maccabi Tel Aviv,2018 - Regular Season - 3 - Hapoel Raanana
1455,15/09/2018,19:00,2018,Regular Season,3,Maccabi Petah Tikva,Petah Tikva,Hapoel Hadera,Netanya,Eli Hacmon,1700,1,1,0,0,1,2,1,Maccabi Petah Tikva,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,5,,,1,7,,,HaMoshava,11500,0.147826087,7.43838353,9.350102314,2011,7,49,HaMoshava,Netanya,21.06862042,2018 - Regular Season - 3 - Maccabi Petah Tikva,2018 - Regular Season - 3 - Hapoel Hadera
1456,15/09/2018,19:45,2018,Regular Season,3,Ihud Bnei Sakhnin,Sakhnin,Hapoel Tel Aviv,Petah Tikva,Ziv Adler,4000,1,1,0,0,1,10,7,Ihud Bnei Sakhnin,10,8,0,0,0,0,1,0,0,0,0,0,0,1,0,3,,,1,4,,,Doha,8500,0.470588235,8.29404964,9.047821442,2006,12,144,Doha,HaMoshava,94.32869935,2018 - Regular Season - 3 - Ihud Bnei Sakhnin,2018 - Regular Season - 3 - Hapoel Tel Aviv
1457,15/09/2018,20:30,2018,Regular Season,3,FC Ashdod,Ashdod,Hapoel Beer Sheva,Be'er Sheva,Idan Leiba,4300,1,0,1,0,0,8,9,Hapoel Beer Sheva,3,12,0,0,0,0,0,1,0,0,0,0,0,1,0,6,,,0,2,,,Yud-Alef,7800,0.551282051,8.366370302,8.961879013,1966,52,2704,Yud-Alef,Turner,60.80987528,2018 - Regular Season - 3 - FC Ashdod,2018 - Regular Season - 3 - Hapoel Beer Sheva
1458,16/09/2018,19:00,2018,Regular Season,3,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Netanya,Netanya,Ohad Asulin,700,1,0,1,0,0,12,13,Maccabi Netanya,6,14,0,0,0,0,1,0,0,0,0,0,0,1,0,4,,,0,1,,,Kiryat Shmona Municipal,5300,0.132075472,6.551080335,8.5754621,1989,29,841,Kiryat Shmona Municipal,Netanya,121.2858395,2018 - Regular Season - 3 - Ironi Kiryat Shmona,2018 - Regular Season - 3 - Maccabi Netanya
1459,16/09/2018,20:30,2018,Regular Season,3,Bnei Yehuda Tel Aviv,Petah Tikva,Maccabi Haifa,Haifa,Alon Yefet,6070,1,1,0,0,1,11,6,Bnei Yehuda Tel Aviv,11,7,0,0,0,0,0,1,0,0,0,0,0,1,0,2,,,0,4,,,HaMoshava,11500,0.527826087,8.711113884,9.350102314,2011,7,49,HaMoshava,Sammy Ofer,75.84154504,2018 - Regular Season - 3 - Bnei Yehuda Tel Aviv,2018 - Regular Season - 3 - Maccabi Haifa
1460,17/09/2018,21:00,2018,Regular Season,3,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Erez Papir,8730,2,2,0,0,1,5,14,Beitar Jerusalem,5,13,0,0,0,0,0,0,1,0,0,0,0,1,0,4,,,0,1,,,Sammy Ofer,30858,0.282908808,9.074520649,10.33715132,2014,4,16,Sammy Ofer,Teddy,116.4007001,2018 - Regular Season - 3 - Hapoel Haifa,2018 - Regular Season - 3 - Beitar Jerusalem
1461,22/09/2018,18:00,2018,Regular Season,4,Hapoel Tel Aviv,Petah Tikva,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,6059,0,0,0,0,1,8,6,Hapoel Tel Aviv,6,5,0,0,0,1,0,0,0,0,0,0,0,1,1,5,,,0,5,,,HaMoshava,11500,0.526869565,8.709300049,9.350102314,2011,7,49,HaMoshava,Kiryat Shmona Municipal,139.3706367,2018 - Regular Season - 4 - Hapoel Tel Aviv,2018 - Regular Season - 4 - Ironi Kiryat Shmona
1462,22/09/2018,18:45,2018,Regular Season,4,Hapoel Raanana,Ramat Gan,FC Ashdod,Ashdod,Orel Grinfeld,331,1,1,0,0,1,9,3,Hapoel Raanana,7,4,0,0,0,1,0,0,0,0,0,0,0,1,0,5,,,0,7,,,Ramat Gan,41583,0.007959984,5.802118375,10.63544671,1950,68,4624,Ramat Gan,Yud-Alef,36.21974077,2018 - Regular Season - 4 - Hapoel Raanana,2018 - Regular Season - 4 - FC Ashdod
1463,22/09/2018,19:45,2018,Regular Season,4,Maccabi Haifa,Haifa,Maccabi Petah Tikva,Petah Tikva,Igal Frid,14330,1,2,0,1,0,7,4,Maccabi Haifa,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,4,,,0,8,,,Sammy Ofer,30858,0.464385249,9.570110521,10.33715132,2014,4,16,Sammy Ofer,HaMoshava,75.84154504,2018 - Regular Season - 4 - Maccabi Haifa,2018 - Regular Season - 4 - Maccabi Petah Tikva
1464,22/09/2018,20:30,2018,Regular Season,4,Maccabi Netanya,Netanya,Maccabi Tel Aviv,Netanya,Daniel Bar Natan,7700,1,2,0,1,0,14,1,Maccabi Netanya,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,0,10,,,Netanya,13800,0.557971014,8.948975608,9.532423871,2012,6,36,Netanya,Netanya,0,2018 - Regular Season - 4 - Maccabi Netanya,2018 - Regular Season - 4 - Maccabi Tel Aviv
1465,24/09/2018,19:00,2018,Regular Season,4,Hapoel Hadera,Netanya,Hapoel Haifa,Haifa,Liran Liany,3000,2,0,1,0,0,2,5,Hapoel Haifa,2,8,0,0,0,0,1,0,0,0,0,0,0,0,1,10,,,0,4,,,Netanya,13800,0.217391304,8.006367568,9.532423871,2012,6,36,Netanya,Sammy Ofer,55.00741286,2018 - Regular Season - 4 - Hapoel Hadera,2018 - Regular Season - 4 - Hapoel Haifa
1466,24/09/2018,20:00,2018,Regular Season,4,Hapoel Beer Sheva,Be'er Sheva,Bnei Yehuda Tel Aviv,Petah Tikva,Roi Reinshreiber,14969,0,0,0,0,1,12,11,Hapoel Beer Sheva,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,0,3,,,Turner,16126,0.928252511,9.613736675,9.688188155,2015,3,9,Turner,HaMoshava,92.49370356,2018 - Regular Season - 4 - Hapoel Beer Sheva,2018 - Regular Season - 4 - Bnei Yehuda Tel Aviv
1467,24/09/2018,21:00,2018,Regular Season,4,Beitar Jerusalem,Jerusalem,Ihud Bnei Sakhnin,Sakhnin,Eitan Shmuelevic,20000,3,2,1,0,0,13,10,Ihud Bnei Sakhnin,10,11,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,,0,3,,,Teddy,31733,0.630258721,9.903487553,10.36511243,1990,28,784,Teddy,Doha,124.2265572,2018 - Regular Season - 4 - Beitar Jerusalem,2018 - Regular Season - 4 - Ihud Bnei Sakhnin
1468,29/09/2018,18:00,2018,Regular Season,5,Maccabi Petah Tikva,Petah Tikva,Hapoel Haifa,Haifa,Ziv Adler,1800,1,1,0,0,1,3,8,Hapoel Haifa,3,8,0,0,0,1,0,0,0,0,0,0,0,1,0,9,,,0,5,,,HaMoshava,11500,0.156521739,7.495541944,9.350102314,2011,7,49,HaMoshava,Sammy Ofer,75.84154504,2018 - Regular Season - 5 - Maccabi Petah Tikva,2018 - Regular Season - 5 - Hapoel Haifa
1469,29/09/2018,18:45,2018,Regular Season,5,Ihud Bnei Sakhnin,Sakhnin,Hapoel Hadera,Netanya,Shalom Ben Avraham,2400,1,2,0,1,0,11,2,Ihud Bnei Sakhnin,14,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,,1,13,,,Doha,8500,0.282352941,7.783224016,9.047821442,2006,12,144,Doha,Netanya,76.03997589,2018 - Regular Season - 5 - Ihud Bnei Sakhnin,2018 - Regular Season - 5 - Hapoel Hadera
1470,29/09/2018,19:30,2018,Regular Season,5,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Odeh Na'al,1900,1,4,0,1,0,4,14,Maccabi Netanya,5,12,0,0,0,0,1,0,0,0,0,0,0,1,0,7,,,0,4,,,Yud-Alef,7800,0.243589744,7.549609165,8.961879013,1966,52,2704,Yud-Alef,Netanya,57.42352253,2018 - Regular Season - 5 - FC Ashdod,2018 - Regular Season - 5 - Maccabi Netanya
1471,29/09/2018,20:30,2018,Regular Season,5,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Erez Papir,4400,2,0,1,0,0,5,10,Beitar Jerusalem,4,13,0,0,0,0,0,1,0,0,0,0,0,1,0,8,,,0,4,,,Kiryat Shmona Municipal,5300,0.830188679,8.38935982,8.5754621,1989,29,841,Kiryat Shmona Municipal,Teddy,165.5846248,2018 - Regular Season - 5 - Ironi Kiryat Shmona,2018 - Regular Season - 5 - Beitar Jerusalem
1472,01/10/2018,19:00,2018,Regular Season,5,Bnei Yehuda Tel Aviv,Petah Tikva,Hapoel Raanana,Ramat Gan,Idan Leiba,980,3,0,1,0,0,12,7,Hapoel Raanana,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,6,,,0,5,,,HaMoshava,11500,0.085217391,6.887552572,9.350102314,2011,7,49,HaMoshava,Ramat Gan,3.877538059,2018 - Regular Season - 5 - Bnei Yehuda Tel Aviv,2018 - Regular Season - 5 - Hapoel Raanana
1473,01/10/2018,20:00,2018,Regular Season,5,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Be'er Sheva,Liran Liany,19431,0,0,0,0,1,9,13,Hapoel Beer Sheva,9,11,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,0,4,,,Sammy Ofer,30858,0.629690842,9.874625008,10.33715132,2014,4,16,Sammy Ofer,Turner,168.309253,2018 - Regular Season - 5 - Maccabi Haifa,2018 - Regular Season - 5 - Hapoel Beer Sheva
1474,01/10/2018,21:00,2018,Regular Season,5,Maccabi Tel Aviv,Netanya,Hapoel Tel Aviv,Petah Tikva,Alon Yefet,12234,0,0,0,0,1,1,6,Hapoel Tel Aviv,2,7,0,0,0,0,0,0,1,0,1,0,0,1,0,11,,,1,6,,,Netanya,13800,0.886521739,9.41197424,9.532423871,2012,6,36,Netanya,HaMoshava,21.06862042,2018 - Regular Season - 5 - Maccabi Tel Aviv,2018 - Regular Season - 5 - Hapoel Tel Aviv
1475,06/10/2018,18:00,2018,Regular Season,6,Hapoel Raanana,Ramat Gan,Maccabi Haifa,Haifa,Erez Papir,4000,1,1,0,0,1,10,9,Hapoel Raanana,11,10,0,0,0,1,0,0,0,0,0,0,0,1,0,6,,,0,6,,,Ramat Gan,41583,0.096193156,8.29404964,10.63544671,1950,68,4624,Ramat Gan,Sammy Ofer,76.83884234,2018 - Regular Season - 6 - Hapoel Raanana,2018 - Regular Season - 6 - Maccabi Haifa
