date,club,value,squad_s
22/06/2013,FC Ashdod,5550000,32
23/06/2013,FC Ashdod,5550000,32
24/06/2013,FC Ashdod,5550000,32
25/06/2013,FC Ashdod,5550000,32
26/06/2013,FC Ashdod,5550000,32
27/06/2013,FC Ashdod,5550000,32
28/06/2013,FC Ashdod,5550000,32
29/06/2013,FC Ashdod,5550000,32
30/06/2013,FC Ashdod,5550000,32
01/07/2013,FC Ashdod,5530000,32
02/07/2013,FC Ashdod,5530000,32
03/07/2013,FC Ashdod,5530000,32
04/07/2013,FC Ashdod,5530000,32
05/07/2013,FC Ashdod,5530000,32
06/07/2013,FC Ashdod,5530000,32
07/07/2013,FC Ashdod,5530000,32
08/07/2013,FC Ashdod,5530000,32
09/07/2013,FC Ashdod,5530000,32
10/07/2013,FC Ashdod,5530000,32
11/07/2013,FC Ashdod,5530000,32
12/07/2013,FC Ashdod,5530000,32
13/07/2013,FC Ashdod,5530000,32
14/07/2013,FC Ashdod,5530000,32
15/07/2013,FC Ashdod,5930000,34
16/07/2013,FC Ashdod,5930000,34
17/07/2013,FC Ashdod,5930000,34
18/07/2013,FC Ashdod,5930000,34
19/07/2013,FC Ashdod,5930000,34
20/07/2013,FC Ashdod,5930000,34
21/07/2013,FC Ashdod,5930000,34
22/07/2013,FC Ashdod,5930000,34
23/07/2013,FC Ashdod,5930000,34
24/07/2013,FC Ashdod,5930000,34
25/07/2013,FC Ashdod,5930000,34
26/07/2013,FC Ashdod,5930000,34
27/07/2013,FC Ashdod,5930000,34
28/07/2013,FC Ashdod,5930000,34
29/07/2013,FC Ashdod,5930000,34
30/07/2013,FC Ashdod,5930000,34
31/07/2013,FC Ashdod,5930000,34
01/08/2013,FC Ashdod,5730000,33
02/08/2013,FC Ashdod,5730000,33
03/08/2013,FC Ashdod,5730000,33
04/08/2013,FC Ashdod,5730000,33
05/08/2013,FC Ashdod,5730000,33
06/08/2013,FC Ashdod,5730000,33
07/08/2013,FC Ashdod,5730000,33
08/08/2013,FC Ashdod,5730000,33
09/08/2013,FC Ashdod,5730000,33
10/08/2013,FC Ashdod,5730000,33
11/08/2013,FC Ashdod,5730000,33
12/08/2013,FC Ashdod,5730000,33
13/08/2013,FC Ashdod,5730000,33
14/08/2013,FC Ashdod,5730000,33
15/08/2013,FC Ashdod,5730000,33
16/08/2013,FC Ashdod,5730000,33
17/08/2013,FC Ashdod,5730000,33
18/08/2013,FC Ashdod,5730000,33
19/08/2013,FC Ashdod,5730000,33
20/08/2013,FC Ashdod,5730000,33
21/08/2013,FC Ashdod,5730000,33
22/08/2013,FC Ashdod,5730000,33
23/08/2013,FC Ashdod,5730000,33
24/08/2013,FC Ashdod,5730000,33
25/08/2013,FC Ashdod,5730000,33
26/08/2013,FC Ashdod,5730000,33
27/08/2013,FC Ashdod,5730000,33
28/08/2013,FC Ashdod,5730000,33
29/08/2013,FC Ashdod,5730000,33
30/08/2013,FC Ashdod,5730000,33
31/08/2013,FC Ashdod,5730000,33
01/09/2013,FC Ashdod,5080000,31
02/09/2013,FC Ashdod,5080000,31
03/09/2013,FC Ashdod,5080000,31
04/09/2013,FC Ashdod,5080000,31
05/09/2013,FC Ashdod,5080000,31
06/09/2013,FC Ashdod,5080000,31
07/09/2013,FC Ashdod,5080000,31
08/09/2013,FC Ashdod,5080000,31
09/09/2013,FC Ashdod,5080000,31
10/09/2013,FC Ashdod,5080000,31
11/09/2013,FC Ashdod,5080000,31
12/09/2013,FC Ashdod,5080000,31
13/09/2013,FC Ashdod,5080000,31
14/09/2013,FC Ashdod,5080000,31
15/09/2013,FC Ashdod,5080000,31
16/09/2013,FC Ashdod,5080000,31
17/09/2013,FC Ashdod,5080000,31
18/09/2013,FC Ashdod,5080000,31
19/09/2013,FC Ashdod,5080000,31
20/09/2013,FC Ashdod,5080000,31
21/09/2013,FC Ashdod,5080000,31
22/09/2013,FC Ashdod,5080000,31
23/09/2013,FC Ashdod,5080000,31
24/09/2013,FC Ashdod,5080000,31
25/09/2013,FC Ashdod,5080000,31
26/09/2013,FC Ashdod,5080000,31
27/09/2013,FC Ashdod,5080000,31
28/09/2013,FC Ashdod,5080000,31
29/09/2013,FC Ashdod,5080000,31
30/09/2013,FC Ashdod,5080000,31
01/10/2013,FC Ashdod,5130000,32
02/10/2013,FC Ashdod,5130000,32
03/10/2013,FC Ashdod,5130000,32
04/10/2013,FC Ashdod,5130000,32
05/10/2013,FC Ashdod,5130000,32
06/10/2013,FC Ashdod,5130000,32
07/10/2013,FC Ashdod,5130000,32
08/10/2013,FC Ashdod,5130000,32
09/10/2013,FC Ashdod,5130000,32
10/10/2013,FC Ashdod,5130000,32
11/10/2013,FC Ashdod,5130000,32
12/10/2013,FC Ashdod,5130000,32
13/10/2013,FC Ashdod,5130000,32
14/10/2013,FC Ashdod,5130000,32
15/10/2013,FC Ashdod,5130000,32
16/10/2013,FC Ashdod,5130000,32
17/10/2013,FC Ashdod,5130000,32
18/10/2013,FC Ashdod,5130000,32
19/10/2013,FC Ashdod,5130000,32
20/10/2013,FC Ashdod,5130000,32
21/10/2013,FC Ashdod,5130000,32
22/10/2013,FC Ashdod,5130000,32
23/10/2013,FC Ashdod,5130000,32
24/10/2013,FC Ashdod,5130000,32
25/10/2013,FC Ashdod,5130000,32
26/10/2013,FC Ashdod,5130000,32
27/10/2013,FC Ashdod,5130000,32
28/10/2013,FC Ashdod,5130000,32
29/10/2013,FC Ashdod,5130000,32
30/10/2013,FC Ashdod,5130000,32
31/10/2013,FC Ashdod,5130000,32
01/11/2013,FC Ashdod,5130000,32
02/11/2013,FC Ashdod,5130000,32
03/11/2013,FC Ashdod,5130000,32
04/11/2013,FC Ashdod,5130000,32
05/11/2013,FC Ashdod,5130000,32
06/11/2013,FC Ashdod,5130000,32
07/11/2013,FC Ashdod,5130000,32
08/11/2013,FC Ashdod,5130000,32
09/11/2013,FC Ashdod,5130000,32
10/11/2013,FC Ashdod,5130000,32
11/11/2013,FC Ashdod,5130000,32
12/11/2013,FC Ashdod,5130000,32
13/11/2013,FC Ashdod,5130000,32
14/11/2013,FC Ashdod,5130000,32
15/11/2013,FC Ashdod,5130000,32
16/11/2013,FC Ashdod,5130000,32
17/11/2013,FC Ashdod,5130000,32
18/11/2013,FC Ashdod,5130000,32
19/11/2013,FC Ashdod,5130000,32
20/11/2013,FC Ashdod,5130000,32
21/11/2013,FC Ashdod,5130000,32
22/11/2013,FC Ashdod,5130000,32
23/11/2013,FC Ashdod,5130000,32
24/11/2013,FC Ashdod,5130000,32
25/11/2013,FC Ashdod,5130000,32
26/11/2013,FC Ashdod,5130000,32
27/11/2013,FC Ashdod,5130000,32
28/11/2013,FC Ashdod,5130000,32
29/11/2013,FC Ashdod,5130000,32
30/11/2013,FC Ashdod,5130000,32
01/12/2013,FC Ashdod,5130000,32
02/12/2013,FC Ashdod,5130000,32
03/12/2013,FC Ashdod,5130000,32
04/12/2013,FC Ashdod,5130000,32
05/12/2013,FC Ashdod,5130000,32
06/12/2013,FC Ashdod,5130000,32
07/12/2013,FC Ashdod,5130000,32
08/12/2013,FC Ashdod,5130000,32
09/12/2013,FC Ashdod,5130000,32
10/12/2013,FC Ashdod,5130000,32
11/12/2013,FC Ashdod,5130000,32
12/12/2013,FC Ashdod,5130000,32
13/12/2013,FC Ashdod,5130000,32
14/12/2013,FC Ashdod,5130000,32
15/12/2013,FC Ashdod,5130000,32
16/12/2013,FC Ashdod,5130000,32
17/12/2013,FC Ashdod,5130000,32
18/12/2013,FC Ashdod,5130000,32
19/12/2013,FC Ashdod,5130000,32
20/12/2013,FC Ashdod,5130000,32
21/12/2013,FC Ashdod,5130000,32
22/12/2013,FC Ashdod,5130000,32
23/12/2013,FC Ashdod,5130000,32
24/12/2013,FC Ashdod,5130000,32
25/12/2013,FC Ashdod,5130000,32
26/12/2013,FC Ashdod,5130000,32
27/12/2013,FC Ashdod,5130000,32
28/12/2013,FC Ashdod,5130000,32
29/12/2013,FC Ashdod,5130000,32
30/12/2013,FC Ashdod,5130000,32
31/12/2013,FC Ashdod,5130000,32
01/01/2014,FC Ashdod,5130000,32
02/01/2014,FC Ashdod,5130000,32
03/01/2014,FC Ashdod,5130000,32
04/01/2014,FC Ashdod,5130000,32
05/01/2014,FC Ashdod,5130000,32
06/01/2014,FC Ashdod,5130000,32
07/01/2014,FC Ashdod,5130000,32
08/01/2014,FC Ashdod,5130000,32
09/01/2014,FC Ashdod,5130000,32
10/01/2014,FC Ashdod,5130000,32
11/01/2014,FC Ashdod,5130000,32
12/01/2014,FC Ashdod,5130000,32
13/01/2014,FC Ashdod,5130000,32
14/01/2014,FC Ashdod,5130000,32
15/01/2014,FC Ashdod,5130000,32
16/01/2014,FC Ashdod,5130000,32
17/01/2014,FC Ashdod,5130000,32
18/01/2014,FC Ashdod,5130000,32
19/01/2014,FC Ashdod,5130000,32
20/01/2014,FC Ashdod,5130000,32
21/01/2014,FC Ashdod,5130000,32
22/01/2014,FC Ashdod,5130000,32
23/01/2014,FC Ashdod,5130000,32
24/01/2014,FC Ashdod,5130000,32
25/01/2014,FC Ashdod,5130000,32
26/01/2014,FC Ashdod,5130000,32
27/01/2014,FC Ashdod,5130000,32
28/01/2014,FC Ashdod,5130000,32
29/01/2014,FC Ashdod,5130000,32
30/01/2014,FC Ashdod,5130000,32
31/01/2014,FC Ashdod,5130000,32
01/02/2014,FC Ashdod,5130000,32
02/02/2014,FC Ashdod,5130000,32
03/02/2014,FC Ashdod,5130000,32
04/02/2014,FC Ashdod,5130000,32
05/02/2014,FC Ashdod,5130000,32
06/02/2014,FC Ashdod,5130000,32
07/02/2014,FC Ashdod,5130000,32
08/02/2014,FC Ashdod,5130000,32
09/02/2014,FC Ashdod,5130000,32
10/02/2014,FC Ashdod,5130000,32
11/02/2014,FC Ashdod,5130000,32
12/02/2014,FC Ashdod,5130000,32
13/02/2014,FC Ashdod,5130000,32
14/02/2014,FC Ashdod,5130000,32
15/02/2014,FC Ashdod,5280000,33
16/02/2014,FC Ashdod,5280000,33
17/02/2014,FC Ashdod,5280000,33
18/02/2014,FC Ashdod,5280000,33
19/02/2014,FC Ashdod,5280000,33
20/02/2014,FC Ashdod,5280000,33
21/02/2014,FC Ashdod,5280000,33
22/02/2014,FC Ashdod,5280000,33
23/02/2014,FC Ashdod,5280000,33
24/02/2014,FC Ashdod,5280000,33
25/02/2014,FC Ashdod,5280000,33
26/02/2014,FC Ashdod,5280000,33
27/02/2014,FC Ashdod,5280000,33
28/02/2014,FC Ashdod,5280000,33
01/03/2014,FC Ashdod,5180000,34
02/03/2014,FC Ashdod,5180000,34
03/03/2014,FC Ashdod,5180000,34
04/03/2014,FC Ashdod,5180000,34
05/03/2014,FC Ashdod,5180000,34
06/03/2014,FC Ashdod,5180000,34
07/03/2014,FC Ashdod,5180000,34
08/03/2014,FC Ashdod,5180000,34
09/03/2014,FC Ashdod,5180000,34
10/03/2014,FC Ashdod,5180000,34
11/03/2014,FC Ashdod,5180000,34
12/03/2014,FC Ashdod,5180000,34
13/03/2014,FC Ashdod,5180000,34
14/03/2014,FC Ashdod,5180000,34
15/03/2014,FC Ashdod,5180000,34
16/03/2014,FC Ashdod,5180000,34
17/03/2014,FC Ashdod,5180000,34
18/03/2014,FC Ashdod,5180000,34
19/03/2014,FC Ashdod,5180000,34
20/03/2014,FC Ashdod,5180000,34
21/03/2014,FC Ashdod,5180000,34
22/03/2014,FC Ashdod,5180000,34
23/03/2014,FC Ashdod,5180000,34
24/03/2014,FC Ashdod,5180000,34
25/03/2014,FC Ashdod,5180000,34
26/03/2014,FC Ashdod,5180000,34
27/03/2014,FC Ashdod,5180000,34
28/03/2014,FC Ashdod,5180000,34
29/03/2014,FC Ashdod,5180000,34
30/03/2014,FC Ashdod,5180000,34
31/03/2014,FC Ashdod,5180000,34
01/04/2014,FC Ashdod,5430000,34
02/04/2014,FC Ashdod,5430000,34
03/04/2014,FC Ashdod,5430000,34
04/04/2014,FC Ashdod,5430000,34
05/04/2014,FC Ashdod,5430000,34
06/04/2014,FC Ashdod,5430000,34
07/04/2014,FC Ashdod,5430000,34
08/04/2014,FC Ashdod,5430000,34
09/04/2014,FC Ashdod,5430000,34
10/04/2014,FC Ashdod,5430000,34
11/04/2014,FC Ashdod,5430000,34
12/04/2014,FC Ashdod,5430000,34
13/04/2014,FC Ashdod,5430000,34
14/04/2014,FC Ashdod,5430000,34
15/04/2014,FC Ashdod,5430000,34
16/04/2014,FC Ashdod,5430000,34
17/04/2014,FC Ashdod,5430000,34
18/04/2014,FC Ashdod,5430000,34
19/04/2014,FC Ashdod,5430000,34
20/04/2014,FC Ashdod,5430000,34
21/04/2014,FC Ashdod,5430000,34
22/04/2014,FC Ashdod,5430000,34
23/04/2014,FC Ashdod,5430000,34
24/04/2014,FC Ashdod,5430000,34
25/04/2014,FC Ashdod,5430000,34
26/04/2014,FC Ashdod,5430000,34
27/04/2014,FC Ashdod,5430000,34
28/04/2014,FC Ashdod,5430000,34
29/04/2014,FC Ashdod,5430000,34
30/04/2014,FC Ashdod,5430000,34
01/05/2014,FC Ashdod,5430000,34
02/05/2014,FC Ashdod,5430000,34
03/05/2014,FC Ashdod,5430000,34
04/05/2014,FC Ashdod,5430000,34
05/05/2014,FC Ashdod,5430000,34
06/05/2014,FC Ashdod,5430000,34
07/05/2014,FC Ashdod,5430000,34
08/05/2014,FC Ashdod,5430000,34
09/05/2014,FC Ashdod,5430000,34
10/05/2014,FC Ashdod,5430000,34
11/05/2014,FC Ashdod,5430000,34
12/05/2014,FC Ashdod,5430000,34
13/05/2014,FC Ashdod,5430000,34
14/05/2014,FC Ashdod,5430000,34
15/05/2014,FC Ashdod,5430000,34
16/05/2014,FC Ashdod,5430000,34
17/05/2014,FC Ashdod,5430000,34
18/05/2014,FC Ashdod,5430000,34
19/05/2014,FC Ashdod,5430000,34
20/05/2014,FC Ashdod,5430000,34
21/05/2014,FC Ashdod,5430000,34
22/05/2014,FC Ashdod,5430000,34
23/05/2014,FC Ashdod,5430000,34
24/05/2014,FC Ashdod,5430000,34
25/05/2014,FC Ashdod,5430000,34
26/05/2014,FC Ashdod,5430000,34
27/05/2014,FC Ashdod,5430000,34
28/05/2014,FC Ashdod,5430000,34
29/05/2014,FC Ashdod,5430000,34
30/05/2014,FC Ashdod,5430000,34
31/05/2014,FC Ashdod,5430000,34
01/06/2014,FC Ashdod,0,34
02/06/2014,FC Ashdod,0,34
03/06/2014,FC Ashdod,0,34
04/06/2014,FC Ashdod,0,34
05/06/2014,FC Ashdod,0,34
06/06/2014,FC Ashdod,0,34
07/06/2014,FC Ashdod,0,34
08/06/2014,FC Ashdod,0,34
09/06/2014,FC Ashdod,0,34
10/06/2014,FC Ashdod,0,34
11/06/2014,FC Ashdod,0,34
12/06/2014,FC Ashdod,0,34
13/06/2014,FC Ashdod,0,34
14/06/2014,FC Ashdod,0,34
15/06/2014,FC Ashdod,0,34
16/06/2014,FC Ashdod,0,34
17/06/2014,FC Ashdod,0,34
18/06/2014,FC Ashdod,0,34
19/06/2014,FC Ashdod,0,34
20/06/2014,FC Ashdod,0,34
21/06/2014,FC Ashdod,0,34
22/06/2014,FC Ashdod,0,34
23/06/2014,FC Ashdod,0,34
24/06/2014,FC Ashdod,0,34
25/06/2014,FC Ashdod,0,34
26/06/2014,FC Ashdod,0,34
27/06/2014,FC Ashdod,0,34
28/06/2014,FC Ashdod,0,34
29/06/2014,FC Ashdod,0,34
30/06/2014,FC Ashdod,0,34
01/07/2014,FC Ashdod,0,34
02/07/2014,FC Ashdod,0,34
03/07/2014,FC Ashdod,0,34
04/07/2014,FC Ashdod,0,34
05/07/2014,FC Ashdod,0,34
06/07/2014,FC Ashdod,0,34
07/07/2014,FC Ashdod,0,34
08/07/2014,FC Ashdod,0,34
09/07/2014,FC Ashdod,0,34
10/07/2014,FC Ashdod,0,34
11/07/2014,FC Ashdod,0,34
12/07/2014,FC Ashdod,0,34
13/07/2014,FC Ashdod,0,34
14/07/2014,FC Ashdod,0,34
15/07/2014,FC Ashdod,0,34
16/07/2014,FC Ashdod,0,34
17/07/2014,FC Ashdod,0,34
18/07/2014,FC Ashdod,0,34
19/07/2014,FC Ashdod,0,34
20/07/2014,FC Ashdod,0,34
21/07/2014,FC Ashdod,0,34
22/07/2014,FC Ashdod,0,34
23/07/2014,FC Ashdod,0,34
24/07/2014,FC Ashdod,0,34
25/07/2014,FC Ashdod,0,34
26/07/2014,FC Ashdod,0,34
27/07/2014,FC Ashdod,0,34
28/07/2014,FC Ashdod,0,34
29/07/2014,FC Ashdod,0,34
30/07/2014,FC Ashdod,0,34
31/07/2014,FC Ashdod,0,34
01/08/2014,FC Ashdod,0,34
02/08/2014,FC Ashdod,0,34
03/08/2014,FC Ashdod,0,34
04/08/2014,FC Ashdod,0,34
05/08/2014,FC Ashdod,0,34
06/08/2014,FC Ashdod,0,34
07/08/2014,FC Ashdod,0,34
08/08/2014,FC Ashdod,0,34
09/08/2014,FC Ashdod,0,34
10/08/2014,FC Ashdod,0,34
11/08/2014,FC Ashdod,0,34
12/08/2014,FC Ashdod,0,34
13/08/2014,FC Ashdod,0,34
14/08/2014,FC Ashdod,0,34
15/08/2014,FC Ashdod,0,34
16/08/2014,FC Ashdod,0,34
17/08/2014,FC Ashdod,0,34
18/08/2014,FC Ashdod,0,34
19/08/2014,FC Ashdod,0,34
20/08/2014,FC Ashdod,0,34
21/08/2014,FC Ashdod,0,34
22/08/2014,FC Ashdod,0,34
23/08/2014,FC Ashdod,0,34
24/08/2014,FC Ashdod,0,34
25/08/2014,FC Ashdod,0,34
26/08/2014,FC Ashdod,0,34
27/08/2014,FC Ashdod,0,34
28/08/2014,FC Ashdod,0,34
29/08/2014,FC Ashdod,0,34
30/08/2014,FC Ashdod,0,34
31/08/2014,FC Ashdod,0,34
01/09/2014,FC Ashdod,0,34
02/09/2014,FC Ashdod,0,34
03/09/2014,FC Ashdod,0,34
04/09/2014,FC Ashdod,0,34
05/09/2014,FC Ashdod,0,34
06/09/2014,FC Ashdod,0,34
07/09/2014,FC Ashdod,0,34
08/09/2014,FC Ashdod,0,34
09/09/2014,FC Ashdod,0,34
10/09/2014,FC Ashdod,0,34
11/09/2014,FC Ashdod,0,34
12/09/2014,FC Ashdod,0,34
13/09/2014,FC Ashdod,0,34
14/09/2014,FC Ashdod,0,34
15/09/2014,FC Ashdod,0,34
16/09/2014,FC Ashdod,0,34
17/09/2014,FC Ashdod,0,34
18/09/2014,FC Ashdod,0,34
19/09/2014,FC Ashdod,0,34
20/09/2014,FC Ashdod,0,34
21/09/2014,FC Ashdod,0,34
22/09/2014,FC Ashdod,0,34
23/09/2014,FC Ashdod,0,34
24/09/2014,FC Ashdod,0,34
25/09/2014,FC Ashdod,0,34
26/09/2014,FC Ashdod,0,34
27/09/2014,FC Ashdod,0,34
28/09/2014,FC Ashdod,0,34
29/09/2014,FC Ashdod,0,34
30/09/2014,FC Ashdod,0,34
01/10/2014,FC Ashdod,0,34
02/10/2014,FC Ashdod,0,34
03/10/2014,FC Ashdod,0,34
04/10/2014,FC Ashdod,0,34
05/10/2014,FC Ashdod,0,34
06/10/2014,FC Ashdod,0,34
07/10/2014,FC Ashdod,0,34
08/10/2014,FC Ashdod,0,34
09/10/2014,FC Ashdod,0,34
10/10/2014,FC Ashdod,0,34
11/10/2014,FC Ashdod,0,34
12/10/2014,FC Ashdod,0,34
13/10/2014,FC Ashdod,0,34
14/10/2014,FC Ashdod,0,34
15/10/2014,FC Ashdod,0,34
16/10/2014,FC Ashdod,0,34
17/10/2014,FC Ashdod,0,34
18/10/2014,FC Ashdod,0,34
19/10/2014,FC Ashdod,0,34
20/10/2014,FC Ashdod,0,34
21/10/2014,FC Ashdod,0,34
22/10/2014,FC Ashdod,0,34
23/10/2014,FC Ashdod,0,34
24/10/2014,FC Ashdod,0,34
25/10/2014,FC Ashdod,0,34
26/10/2014,FC Ashdod,0,34
27/10/2014,FC Ashdod,0,34
28/10/2014,FC Ashdod,0,34
29/10/2014,FC Ashdod,0,34
30/10/2014,FC Ashdod,0,34
31/10/2014,FC Ashdod,0,34
01/11/2014,FC Ashdod,4350000,30
02/11/2014,FC Ashdod,4350000,30
03/11/2014,FC Ashdod,4350000,30
04/11/2014,FC Ashdod,4350000,30
05/11/2014,FC Ashdod,4350000,30
06/11/2014,FC Ashdod,4350000,30
07/11/2014,FC Ashdod,4350000,30
08/11/2014,FC Ashdod,4350000,30
09/11/2014,FC Ashdod,4350000,30
10/11/2014,FC Ashdod,4350000,30
11/11/2014,FC Ashdod,4350000,30
12/11/2014,FC Ashdod,4350000,30
13/11/2014,FC Ashdod,4350000,30
14/11/2014,FC Ashdod,4350000,30
15/11/2014,FC Ashdod,4350000,30
16/11/2014,FC Ashdod,4350000,30
17/11/2014,FC Ashdod,4350000,30
18/11/2014,FC Ashdod,4350000,30
19/11/2014,FC Ashdod,4350000,30
20/11/2014,FC Ashdod,4350000,30
21/11/2014,FC Ashdod,4350000,30
22/11/2014,FC Ashdod,4350000,30
23/11/2014,FC Ashdod,4350000,30
24/11/2014,FC Ashdod,4350000,30
25/11/2014,FC Ashdod,4350000,30
26/11/2014,FC Ashdod,4350000,30
27/11/2014,FC Ashdod,4350000,30
28/11/2014,FC Ashdod,4350000,30
29/11/2014,FC Ashdod,4350000,30
30/11/2014,FC Ashdod,4350000,30
01/12/2014,FC Ashdod,4350000,30
02/12/2014,FC Ashdod,4350000,30
03/12/2014,FC Ashdod,4350000,30
04/12/2014,FC Ashdod,4350000,30
05/12/2014,FC Ashdod,4350000,30
06/12/2014,FC Ashdod,4350000,30
07/12/2014,FC Ashdod,4350000,30
08/12/2014,FC Ashdod,4350000,30
09/12/2014,FC Ashdod,4350000,30
10/12/2014,FC Ashdod,4350000,30
11/12/2014,FC Ashdod,4350000,30
12/12/2014,FC Ashdod,4350000,30
13/12/2014,FC Ashdod,4350000,30
14/12/2014,FC Ashdod,4350000,30
15/12/2014,FC Ashdod,4350000,31
16/12/2014,FC Ashdod,4350000,31
17/12/2014,FC Ashdod,4350000,31
18/12/2014,FC Ashdod,4350000,31
19/12/2014,FC Ashdod,4350000,31
20/12/2014,FC Ashdod,4350000,31
21/12/2014,FC Ashdod,4350000,31
22/12/2014,FC Ashdod,4350000,31
23/12/2014,FC Ashdod,4350000,31
24/12/2014,FC Ashdod,4350000,31
25/12/2014,FC Ashdod,4350000,31
26/12/2014,FC Ashdod,4350000,31
27/12/2014,FC Ashdod,4350000,31
28/12/2014,FC Ashdod,4350000,31
29/12/2014,FC Ashdod,4350000,31
30/12/2014,FC Ashdod,4350000,31
31/12/2014,FC Ashdod,4350000,31
01/01/2015,FC Ashdod,4350000,31
02/01/2015,FC Ashdod,4350000,31
03/01/2015,FC Ashdod,4350000,31
04/01/2015,FC Ashdod,4350000,31
05/01/2015,FC Ashdod,4350000,31
06/01/2015,FC Ashdod,4350000,31
07/01/2015,FC Ashdod,4350000,31
08/01/2015,FC Ashdod,4350000,31
09/01/2015,FC Ashdod,4350000,31
10/01/2015,FC Ashdod,4350000,31
11/01/2015,FC Ashdod,4350000,31
12/01/2015,FC Ashdod,4350000,31
13/01/2015,FC Ashdod,4350000,31
14/01/2015,FC Ashdod,4350000,31
15/01/2015,FC Ashdod,4250000,30
16/01/2015,FC Ashdod,4250000,30
17/01/2015,FC Ashdod,4250000,30
18/01/2015,FC Ashdod,4250000,30
19/01/2015,FC Ashdod,4250000,30
20/01/2015,FC Ashdod,4250000,30
21/01/2015,FC Ashdod,4250000,30
22/01/2015,FC Ashdod,4250000,30
23/01/2015,FC Ashdod,4250000,30
24/01/2015,FC Ashdod,4250000,30
25/01/2015,FC Ashdod,4250000,30
26/01/2015,FC Ashdod,4250000,30
27/01/2015,FC Ashdod,4250000,30
28/01/2015,FC Ashdod,4250000,30
29/01/2015,FC Ashdod,4250000,30
30/01/2015,FC Ashdod,4250000,30
31/01/2015,FC Ashdod,4250000,30
01/02/2015,FC Ashdod,4250000,31
02/02/2015,FC Ashdod,4250000,31
03/02/2015,FC Ashdod,4250000,31
04/02/2015,FC Ashdod,4250000,31
05/02/2015,FC Ashdod,4250000,31
06/02/2015,FC Ashdod,4250000,31
07/02/2015,FC Ashdod,4250000,31
08/02/2015,FC Ashdod,4250000,31
09/02/2015,FC Ashdod,4250000,31
10/02/2015,FC Ashdod,4250000,31
11/02/2015,FC Ashdod,4250000,31
12/02/2015,FC Ashdod,4250000,31
13/02/2015,FC Ashdod,4250000,31
14/02/2015,FC Ashdod,4250000,31
15/02/2015,FC Ashdod,4550000,32
16/02/2015,FC Ashdod,4550000,32
17/02/2015,FC Ashdod,4550000,32
18/02/2015,FC Ashdod,4550000,32
19/02/2015,FC Ashdod,4550000,32
20/02/2015,FC Ashdod,4550000,32
21/02/2015,FC Ashdod,4550000,32
22/02/2015,FC Ashdod,4550000,32
23/02/2015,FC Ashdod,4550000,32
24/02/2015,FC Ashdod,4550000,32
25/02/2015,FC Ashdod,4550000,32
26/02/2015,FC Ashdod,4550000,32
27/02/2015,FC Ashdod,4550000,32
28/02/2015,FC Ashdod,4550000,32
01/03/2015,FC Ashdod,4500000,32
02/03/2015,FC Ashdod,4500000,32
03/03/2015,FC Ashdod,4500000,32
04/03/2015,FC Ashdod,4500000,32
05/03/2015,FC Ashdod,4500000,32
06/03/2015,FC Ashdod,4500000,32
07/03/2015,FC Ashdod,4500000,32
08/03/2015,FC Ashdod,4500000,32
09/03/2015,FC Ashdod,4500000,32
10/03/2015,FC Ashdod,4500000,32
11/03/2015,FC Ashdod,4500000,32
12/03/2015,FC Ashdod,4500000,32
13/03/2015,FC Ashdod,4500000,32
14/03/2015,FC Ashdod,4500000,32
15/03/2015,FC Ashdod,4850000,32
16/03/2015,FC Ashdod,4850000,32
17/03/2015,FC Ashdod,4850000,32
18/03/2015,FC Ashdod,4850000,32
19/03/2015,FC Ashdod,4850000,32
20/03/2015,FC Ashdod,4850000,32
21/03/2015,FC Ashdod,4850000,32
22/03/2015,FC Ashdod,4850000,32
23/03/2015,FC Ashdod,4850000,32
24/03/2015,FC Ashdod,4850000,32
25/03/2015,FC Ashdod,4850000,32
26/03/2015,FC Ashdod,4850000,32
27/03/2015,FC Ashdod,4850000,32
28/03/2015,FC Ashdod,4850000,32
29/03/2015,FC Ashdod,4850000,32
30/03/2015,FC Ashdod,4850000,32
31/03/2015,FC Ashdod,4850000,32
01/04/2015,FC Ashdod,4850000,32
02/04/2015,FC Ashdod,4850000,32
03/04/2015,FC Ashdod,4850000,32
04/04/2015,FC Ashdod,4850000,32
05/04/2015,FC Ashdod,4850000,32
06/04/2015,FC Ashdod,4850000,32
07/04/2015,FC Ashdod,4850000,32
08/04/2015,FC Ashdod,4850000,32
09/04/2015,FC Ashdod,4850000,32
10/04/2015,FC Ashdod,4850000,32
11/04/2015,FC Ashdod,4850000,32
12/04/2015,FC Ashdod,4850000,32
13/04/2015,FC Ashdod,4850000,32
14/04/2015,FC Ashdod,4850000,32
15/04/2015,FC Ashdod,4850000,32
16/04/2015,FC Ashdod,4850000,32
17/04/2015,FC Ashdod,4850000,32
18/04/2015,FC Ashdod,4850000,32
19/04/2015,FC Ashdod,4850000,32
20/04/2015,FC Ashdod,4850000,32
21/04/2015,FC Ashdod,4850000,32
22/04/2015,FC Ashdod,4850000,32
23/04/2015,FC Ashdod,4850000,32
24/04/2015,FC Ashdod,4850000,32
25/04/2015,FC Ashdod,4850000,32
26/04/2015,FC Ashdod,4850000,32
27/04/2015,FC Ashdod,4850000,32
28/04/2015,FC Ashdod,4850000,32
29/04/2015,FC Ashdod,4850000,32
30/04/2015,FC Ashdod,4850000,32
01/05/2015,FC Ashdod,4850000,32
02/05/2015,FC Ashdod,4850000,32
