,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
647,2015-03-02,19:45,2014,Regular Season,24,Maccabi Haifa,Haifa,Maccabi Netanya,Netanya,Menashe Masiah,23000.0,2,1,1,0,0,8,28,7,29,Maccabi Haifa,7,8,False,False,False,False,True,False,False,False,0,0,0,0,0,31,,,1,29,,,Sammy Ofer,30858.0,0.7453496662129756,10.043249494911286,10.337151315002972,2014,1,1,Sammy Ofer,Netanya,55.00741285608684,2014 - Regular Season - 24 - Maccabi Haifa,2014 - Regular Season - 24 - Maccabi Netanya,0,Monday
648,2015-03-07,17:00,2014,Regular Season,25,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,3850.0,1,1,0,0,1,12,25,3,45,Hapoel Haifa,12,3,False,False,True,False,False,False,False,False,0,0,0,1,0,26,,,0,46,,,Sammy Ofer,30858.0,0.12476505282260678,8.25582842728183,10.337151315002972,2014,1,1,Sammy Ofer,Vasermil,170.42576143287098,2014 - Regular Season - 25 - Hapoel Haifa,2014 - Regular Season - 25 - Hapoel Beer Sheva,5,Saturday
649,2015-03-07,18:00,2014,Regular Season,25,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Raanana,Eitan Shmuelevic,2500.0,2,0,1,0,0,10,27,6,34,Ihud Bnei Sakhnin,8,7,False,False,False,True,False,False,False,False,0,0,0,1,0,30,,,0,34,,,Doha,8500.0,0.29411764705882354,7.824046010856292,9.047821442478408,2006,9,81,Doha,Netanya,76.03997589403676,2014 - Regular Season - 25 - Ihud Bnei Sakhnin,2014 - Regular Season - 25 - Hapoel Raanana,5,Saturday
650,2015-03-07,19:00,2014,Regular Season,25,Hapoel Petah Tikva,Petah Tikva,Maccabi Petah Tikva,Petah Tikva,Liran Liany,5000.0,0,0,0,0,1,13,22,4,35,Hapoel Petah Tikva,13,5,False,False,False,False,True,False,False,False,1,0,0,1,0,23,,,0,36,,,HaMoshava,11500.0,0.43478260869565216,8.517193191416238,9.350102314351341,2011,4,16,HaMoshava,HaMoshava,0.0,2014 - Regular Season - 25 - Hapoel Petah Tikva,2014 - Regular Season - 25 - Maccabi Petah Tikva,5,Saturday
651,2015-03-07,19:00,2014,Regular Season,25,Maccabi Netanya,Netanya,Hapoel Acre,Acre,Eli Hacmon,5000.0,1,1,0,0,1,8,29,14,18,Hapoel Acre,9,14,False,False,False,False,True,False,False,False,0,0,0,1,1,30,,,0,19,,,Netanya,13800.0,0.36231884057971014,8.517193191416238,9.532423871145296,2012,3,9,Netanya,Acre Municipal,71.12792448890106,2014 - Regular Season - 25 - Maccabi Netanya,2014 - Regular Season - 25 - Hapoel Acre,5,Saturday
652,2015-03-07,19:20,2014,Regular Season,25,Hapoel Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Daniel Bar Natan,9250.0,3,1,1,0,0,9,28,11,27,FC Ashdod,10,11,False,False,False,False,True,False,False,False,0,0,0,1,0,31,,,0,27,,,Bloomfield,29400.0,0.31462585034013607,9.132378830506472,10.288749953326773,1962,53,2809,Bloomfield,Yud-Alef,28.811916682556806,2014 - Regular Season - 25 - Hapoel Tel Aviv,2014 - Regular Season - 25 - FC Ashdod,5,Saturday
653,2015-03-08,20:15,2014,Regular Season,25,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Haifa,Haifa,Ziv Adler,4500.0,0,1,0,1,0,2,47,7,31,Maccabi Haifa,2,6,False,False,False,False,False,True,False,False,0,0,0,1,0,47,,,0,34,,,Kiryat Shmona Municipal,5300.0,0.8490566037735849,8.411832675758411,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2014 - Regular Season - 25 - Ironi Kiryat Shmona,2014 - Regular Season - 25 - Maccabi Haifa,6,Sunday
654,2015-03-09,20:55,2014,Regular Season,25,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Menashe Masiah,17200.0,1,0,1,0,0,5,34,1,53,Beitar Jerusalem,4,1,False,False,False,False,False,True,False,False,0,0,0,1,0,37,,,0,53,,,Teddy,31733.0,0.542022500236347,9.752664662801545,10.365112427854497,1990,25,625,Teddy,Bloomfield,52.53896813753319,2014 - Regular Season - 25 - Beitar Jerusalem,2014 - Regular Season - 25 - Maccabi Tel Aviv,0,Monday
655,2015-03-14,19:00,2014,Regular Season,26,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Erez Papir,1400.0,2,3,0,1,0,11,27,10,30,FC Ashdod,11,8,False,False,False,False,True,False,False,False,0,0,0,1,0,27,,,1,33,,,Yud-Alef,7800.0,0.1794871794871795,7.24422751560335,8.961879012677683,1966,49,2401,Yud-Alef,Netanya,57.423522530876554,2014 - Regular Season - 26 - FC Ashdod,2014 - Regular Season - 26 - Maccabi Netanya,5,Saturday
656,2015-03-14,19:00,2014,Regular Season,26,Hapoel Acre,Acre,Ironi Kiryat Shmona,Kiryat Shmona,Eitan Shmuelevic,1500.0,2,0,1,0,0,14,19,2,47,Hapoel Acre,14,3,False,False,False,False,True,False,False,False,0,0,0,1,0,22,,,0,47,,,Acre Municipal,5500.0,0.2727272727272727,7.313220387090301,8.612503371220562,2011,4,16,Acre Municipal,Kiryat Shmona Municipal,56.58632665630466,2014 - Regular Season - 26 - Hapoel Acre,2014 - Regular Season - 26 - Ironi Kiryat Shmona,5,Saturday
657,2015-03-14,19:30,2014,Regular Season,26,Maccabi Petah Tikva,Petah Tikva,Hapoel Tel Aviv,Tel Aviv,Ziv Adler,4500.0,2,1,1,0,0,5,36,8,31,Hapoel Tel Aviv,5,10,False,False,False,False,True,False,False,False,0,0,0,1,0,39,,,0,31,,,HaMoshava,11500.0,0.391304347826087,8.411832675758411,9.350102314351341,2011,4,16,HaMoshava,Bloomfield,11.407364209149236,2014 - Regular Season - 26 - Maccabi Petah Tikva,2014 - Regular Season - 26 - Hapoel Tel Aviv,5,Saturday
658,2015-03-14,19:30,2014,Regular Season,26,Maccabi Haifa,Haifa,Hapoel Haifa,Haifa,Liran Liany,25200.0,2,0,1,0,0,6,34,12,26,Hapoel Haifa,6,12,False,False,False,False,True,False,False,False,1,0,0,1,0,37,,,0,26,,,Sammy Ofer,30858.0,0.816643982111608,10.134599273499514,10.337151315002972,2014,1,1,Sammy Ofer,Sammy Ofer,0.0,2014 - Regular Season - 26 - Maccabi Haifa,2014 - Regular Season - 26 - Hapoel Haifa,5,Saturday
659,2015-03-14,19:30,2014,Regular Season,26,Hapoel Raanana,Raanana,Beitar Jerusalem,Jerusalem,Orel Grinfeld,5800.0,0,2,0,1,0,7,34,4,37,Hapoel Raanana,7,4,False,False,False,False,True,False,False,False,0,0,0,1,0,34,,,0,40,,,Netanya,13800.0,0.42028985507246375,8.66561319653451,9.532423871145296,2012,3,9,Netanya,Teddy,67.68303794070863,2014 - Regular Season - 26 - Hapoel Raanana,2014 - Regular Season - 26 - Beitar Jerusalem,5,Saturday
660,2015-03-15,20:15,2014,Regular Season,26,Hapoel Beer Sheva,Beer Sheva,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,6000.0,2,0,1,0,0,3,46,9,30,Ihud Bnei Sakhnin,2,9,False,False,False,False,False,True,False,False,0,0,0,1,0,49,,,0,30,,,Vasermil,13000.0,0.46153846153846156,8.699514748210191,9.472704636443673,1959,56,3136,Vasermil,Doha,185.58811941817558,2014 - Regular Season - 26 - Hapoel Beer Sheva,2014 - Regular Season - 26 - Ihud Bnei Sakhnin,6,Sunday
661,2015-03-16,20:55,2014,Regular Season,26,Maccabi Tel Aviv,Tel Aviv,Hapoel Petah Tikva,Petah Tikva,Daniel Bar Natan,10853.0,2,0,1,0,0,1,53,13,23,Hapoel Petah Tikva,1,13,False,False,False,False,False,True,False,False,0,0,0,1,0,56,,,0,23,,,Bloomfield,29400.0,0.3691496598639456,9.292196818446016,10.288749953326773,1962,53,2809,Bloomfield,HaMoshava,11.407364209149236,2014 - Regular Season - 26 - Maccabi Tel Aviv,2014 - Regular Season - 26 - Hapoel Petah Tikva,0,Monday
662,2015-03-21,19:20,2014,Championship Round,1,Hapoel Beer Sheva,Beer Sheva,Maccabi Petah Tikva,Petah Tikva,Zvika Levi,0.0,3,0,1,0,0,2,0,5,0,Maccabi Petah Tikva,2,5,False,False,False,False,True,False,False,False,0,0,0,1,0,52,,,0,39,,,Vasermil,13000.0,0.0,0.0,9.472704636443673,1959,56,3136,Vasermil,HaMoshava,94.62492556218197,2014 - Championship Round - 1 - Hapoel Beer Sheva,2014 - Championship Round - 1 - Maccabi Petah Tikva,5,Saturday
663,2015-03-22,20:15,2014,Championship Round,1,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,0.0,1,2,0,1,0,3,0,4,0,Beitar Jerusalem,3,4,False,False,False,False,False,True,False,False,0,0,0,1,0,47,,,0,43,,,Kiryat Shmona Municipal,5300.0,0.0,0.0,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,Teddy,165.58462476147065,2014 - Championship Round - 1 - Ironi Kiryat Shmona,2014 - Championship Round - 1 - Beitar Jerusalem,6,Sunday
664,2015-03-22,20:35,2014,Championship Round,1,Maccabi Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Menashe Masiah,13000.0,2,1,1,0,0,1,0,6,0,Maccabi Haifa,1,6,False,False,False,False,False,True,False,False,0,0,0,1,0,59,,,0,37,,,Bloomfield,29400.0,0.4421768707482993,9.472704636443673,10.288749953326773,1962,53,2809,Bloomfield,Sammy Ofer,83.34157294325398,2014 - Championship Round - 1 - Maccabi Tel Aviv,2014 - Championship Round - 1 - Maccabi Haifa,6,Sunday
665,2015-04-05,20:15,2014,Championship Round,2,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,Daniel Bar Natan,29235.0,1,0,1,0,0,6,37,4,43,Maccabi Haifa,5,4,False,False,False,False,False,True,False,False,0,0,0,1,0,40,,,0,43,,,Sammy Ofer,30858.0,0.9474042387711452,10.283121900609771,10.337151315002972,2014,1,1,Sammy Ofer,Teddy,116.4007000708512,2014 - Championship Round - 2 - Maccabi Haifa,2014 - Championship Round - 2 - Beitar Jerusalem,6,Sunday
666,2015-04-06,19:30,2014,Championship Round,2,Maccabi Petah Tikva,Petah Tikva,Ironi Kiryat Shmona,Kiryat Shmona,Erez Papir,700.0,0,1,0,1,0,5,39,3,47,Maccabi Petah Tikva,6,3,False,False,False,False,True,False,False,False,0,0,0,1,0,39,,,0,50,,,HaMoshava,11500.0,0.06086956521739131,6.551080335043404,9.350102314351341,2011,4,16,HaMoshava,Kiryat Shmona Municipal,139.3706366673129,2014 - Championship Round - 2 - Maccabi Petah Tikva,2014 - Championship Round - 2 - Ironi Kiryat Shmona,0,Monday
667,2015-04-06,20:55,2014,Championship Round,2,Maccabi Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Beer Sheva,Orel Grinfeld,13732.0,3,1,1,0,0,1,59,2,52,Hapoel Beer Sheva,1,2,False,False,False,False,False,True,False,False,0,0,0,1,0,62,,,0,52,,,Bloomfield,29400.0,0.4670748299319728,9.527484154577582,10.288749953326773,1962,53,2809,Bloomfield,Vasermil,88.50381648793554,2014 - Championship Round - 2 - Maccabi Tel Aviv,2014 - Championship Round - 2 - Hapoel Beer Sheva,0,Monday
668,2015-04-12,20:15,2014,Championship Round,3,Beitar Jerusalem,Jerusalem,Maccabi Petah Tikva,Petah Tikva,Guy Berger,3000.0,0,0,0,0,1,4,43,6,39,Maccabi Petah Tikva,4,6,False,False,False,False,False,True,False,False,0,0,0,1,0,44,,,0,40,,,Netanya,13800.0,0.21739130434782608,8.006367567650246,9.532423871145296,2012,3,9,Teddy,HaMoshava,49.83677550365053,2014 - Championship Round - 3 - Beitar Jerusalem,2014 - Championship Round - 3 - Maccabi Petah Tikva,6,Sunday
669,2015-04-12,20:45,2014,Championship Round,3,Hapoel Beer Sheva,Beer Sheva,Maccabi Haifa,Haifa,Liran Liany,6000.0,1,1,0,0,1,2,52,5,40,Maccabi Haifa,2,5,False,False,False,False,False,True,False,False,0,0,0,1,0,53,,,0,41,,,Vasermil,13000.0,0.46153846153846156,8.699514748210191,9.472704636443673,1959,56,3136,Vasermil,Sammy Ofer,170.42576143287098,2014 - Championship Round - 3 - Hapoel Beer Sheva,2014 - Championship Round - 3 - Maccabi Haifa,6,Sunday
670,2015-04-13,20:55,2014,Championship Round,3,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Tel Aviv,Tel Aviv,Eli Hacmon,3800.0,0,0,0,0,1,3,50,1,62,Ironi Kiryat Shmona,3,1,False,False,False,False,False,True,False,False,0,0,0,1,0,51,,,0,63,,,Kiryat Shmona Municipal,5300.0,0.7169811320754716,8.242756345714477,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,Bloomfield,149.2857438267817,2014 - Championship Round - 3 - Ironi Kiryat Shmona,2014 - Championship Round - 3 - Maccabi Tel Aviv,0,Monday
671,2015-04-19,20:15,2014,Championship Round,4,Maccabi Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Alon Yefet,12600.0,4,1,1,0,0,1,63,4,44,Beitar Jerusalem,1,4,False,False,False,False,False,True,False,False,0,0,0,1,0,66,,,0,44,,,Bloomfield,29400.0,0.42857142857142855,9.441452092939569,10.288749953326773,1962,53,2809,Bloomfield,Teddy,52.53896813753319,2014 - Championship Round - 4 - Maccabi Tel Aviv,2014 - Championship Round - 4 - Beitar Jerusalem,6,Sunday
672,2015-04-19,20:55,2014,Championship Round,4,Hapoel Beer Sheva,Beer Sheva,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,4500.0,2,2,0,0,1,2,53,3,51,Ironi Kiryat Shmona,2,3,False,False,False,False,False,True,False,False,0,0,0,1,0,54,,,0,52,,,Vasermil,13000.0,0.34615384615384615,8.411832675758411,9.472704636443673,1959,56,3136,Vasermil,Kiryat Shmona Municipal,229.1486580638953,2014 - Championship Round - 4 - Hapoel Beer Sheva,2014 - Championship Round - 4 - Ironi Kiryat Shmona,6,Sunday
673,2015-04-20,20:00,2014,Championship Round,4,Maccabi Haifa,Haifa,Maccabi Petah Tikva,Petah Tikva,Eitan Shmuelevic,21150.0,0,0,0,0,1,5,41,6,40,Maccabi Petah Tikva,5,6,False,False,False,False,False,True,False,False,0,0,0,0,0,42,,,0,41,,,Sammy Ofer,30858.0,0.685397627843671,9.959395184474424,10.337151315002972,2014,1,1,Sammy Ofer,HaMoshava,75.84154503558618,2014 - Championship Round - 4 - Maccabi Haifa,2014 - Championship Round - 4 - Maccabi Petah Tikva,0,Monday
674,2015-04-25,20:00,2014,Championship Round,5,Maccabi Petah Tikva,Petah Tikva,Maccabi Tel Aviv,Tel Aviv,Eli Hacmon,9000.0,1,1,0,0,1,6,41,1,66,Maccabi Petah Tikva,6,1,False,False,False,False,False,True,False,False,0,0,0,1,0,42,,,0,67,,,HaMoshava,11500.0,0.782608695652174,9.104979856318357,9.350102314351341,2011,4,16,HaMoshava,Bloomfield,11.407364209149236,2014 - Championship Round - 5 - Maccabi Petah Tikva,2014 - Championship Round - 5 - Maccabi Tel Aviv,5,Saturday
675,2015-04-26,20:55,2014,Championship Round,5,Beitar Jerusalem,Jerusalem,Hapoel Beer Sheva,Beer Sheva,Erez Papir,6500.0,1,1,0,0,1,4,44,2,54,Beitar Jerusalem,4,2,False,False,False,False,False,True,False,False,0,0,0,1,0,45,,,0,55,,,Teddy,31733.0,0.20483408439164277,8.779557455883728,10.365112427854497,1990,25,625,Teddy,Vasermil,67.22693735526406,2014 - Championship Round - 5 - Beitar Jerusalem,2014 - Championship Round - 5 - Hapoel Beer Sheva,6,Sunday
676,2015-04-27,20:30,2014,Championship Round,5,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Haifa,Haifa,Guy Berger,2000.0,1,0,1,0,0,3,52,5,42,Maccabi Haifa,3,5,False,False,False,False,False,True,False,False,0,0,0,1,0,55,,,0,42,,,Kiryat Shmona Municipal,5300.0,0.37735849056603776,7.600902459542082,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2014 - Championship Round - 5 - Ironi Kiryat Shmona,2014 - Championship Round - 5 - Maccabi Haifa,0,Monday
677,2015-05-02,20:00,2014,Championship Round,6,Beitar Jerusalem,Jerusalem,Ironi Kiryat Shmona,Kiryat Shmona,Oren Siminyan,5930.0,0,1,0,1,0,4,45,3,55,Beitar Jerusalem,4,3,False,False,False,False,False,True,False,False,0,0,0,1,0,45,,,0,58,,,Teddy,31733.0,0.1868717108372987,8.68777949199177,10.365112427854497,1990,25,625,Teddy,Kiryat Shmona Municipal,165.58462476147065,2014 - Championship Round - 6 - Beitar Jerusalem,2014 - Championship Round - 6 - Ironi Kiryat Shmona,5,Saturday
678,2015-05-03,20:15,2014,Championship Round,6,Maccabi Petah Tikva,Petah Tikva,Hapoel Beer Sheva,Beer Sheva,Daniel Bar Natan,3500.0,1,2,0,1,0,6,42,2,55,Maccabi Petah Tikva,6,2,False,False,False,False,False,True,False,False,0,0,0,1,0,42,,,0,58,,,HaMoshava,11500.0,0.30434782608695654,8.160518247477505,9.350102314351341,2011,4,16,HaMoshava,Vasermil,94.62492556218197,2014 - Championship Round - 6 - Maccabi Petah Tikva,2014 - Championship Round - 6 - Hapoel Beer Sheva,6,Sunday
679,2015-05-04,20:55,2014,Championship Round,6,Maccabi Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Ziv Adler,30000.0,1,1,0,0,1,5,42,1,67,Maccabi Haifa,5,1,False,False,False,False,False,True,False,False,0,0,0,1,0,43,,,0,68,,0.0,Sammy Ofer,30858.0,0.9721952167995334,10.308952660644293,10.337151315002972,2014,1,1,Sammy Ofer,Bloomfield,83.34157294325398,2014 - Championship Round - 6 - Maccabi Haifa,2014 - Championship Round - 6 - Maccabi Tel Aviv,0,Monday
680,2015-05-09,18:00,2014,Championship Round,7,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Petah Tikva,Petah Tikva,Liran Wachsberger,1500.0,2,0,1,0,0,3,58,6,42,Maccabi Petah Tikva,2,6,False,False,False,True,False,False,False,False,0,0,0,1,0,61,,,0,42,,,Kiryat Shmona Municipal,5300.0,0.2830188679245283,7.313220387090301,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,2014 - Championship Round - 7 - Ironi Kiryat Shmona,2014 - Championship Round - 7 - Maccabi Petah Tikva,5,Saturday
681,2015-05-10,20:30,2014,Championship Round,7,Beitar Jerusalem,Jerusalem,Maccabi Haifa,Haifa,Orel Grinfeld,16200.0,1,1,0,0,1,4,45,5,43,Maccabi Haifa,4,5,False,False,False,False,False,True,False,False,0,0,0,1,0,46,,,0,44,,,Teddy,31733.0,0.5105095641760943,9.692766521220475,10.365112427854497,1990,25,625,Teddy,Sammy Ofer,116.4007000708512,2014 - Championship Round - 7 - Beitar Jerusalem,2014 - Championship Round - 7 - Maccabi Haifa,6,Sunday
682,2015-05-11,20:55,2014,Championship Round,7,Hapoel Beer Sheva,Beer Sheva,Maccabi Tel Aviv,Tel Aviv,Eitan Shmuelevic,9000.0,1,1,0,0,1,2,58,1,68,Hapoel Beer Sheva,3,1,False,False,False,False,False,True,False,False,0,0,0,1,0,59,,,0,69,,0.0,Vasermil,13000.0,0.6923076923076923,9.104979856318357,9.472704636443673,1959,56,3136,Vasermil,Bloomfield,88.50381648793554,2014 - Championship Round - 7 - Hapoel Beer Sheva,2014 - Championship Round - 7 - Maccabi Tel Aviv,0,Monday
683,2015-05-16,15:30,2014,Championship Round,8,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Eli Hacmon,21000.0,4,0,1,0,0,5,44,3,59,Maccabi Haifa,5,3,True,False,False,False,False,False,False,False,0,0,0,1,0,47,,,0,59,,,Sammy Ofer,30858.0,0.6805366517596734,9.95227771670556,10.337151315002972,2014,1,1,Sammy Ofer,Vasermil,170.42576143287098,2014 - Championship Round - 8 - Maccabi Haifa,2014 - Championship Round - 8 - Hapoel Beer Sheva,5,Saturday
684,2015-05-17,21:00,2014,Championship Round,8,Maccabi Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,12700.0,2,1,1,0,0,1,69,2,61,Ironi Kiryat Shmona,1,2,False,False,False,False,False,False,True,False,0,0,0,1,0,72,,0.0,0,61,,,Bloomfield,29400.0,0.43197278911564624,9.449357272446683,10.288749953326773,1962,53,2809,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,2014 - Championship Round - 8 - Maccabi Tel Aviv,2014 - Championship Round - 8 - Ironi Kiryat Shmona,6,Sunday
685,2015-05-18,20:30,2014,Championship Round,8,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Eitan Shmuelevic,0.0,1,2,0,1,0,6,42,4,46,Maccabi Petah Tikva,6,4,False,False,False,False,False,True,False,False,0,0,0,1,0,42,,,0,49,,,HaMoshava,11500.0,0.0,0.0,9.350102314351341,2011,4,16,HaMoshava,Teddy,49.83677550365053,2014 - Championship Round - 8 - Maccabi Petah Tikva,2014 - Championship Round - 8 - Beitar Jerusalem,0,Monday
686,2015-05-24,20:00,2014,Championship Round,9,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Beer Sheva,Beer Sheva,Guy Berger,500.0,3,1,1,0,0,2,61,3,59,Hapoel Beer Sheva,2,3,False,False,False,False,False,True,False,False,0,0,0,0,0,64,,,0,59,,,Kiryat Shmona Municipal,5300.0,0.09433962264150944,6.214608098422191,8.575462099540212,1989,26,676,Kiryat Shmona Municipal,Vasermil,229.1486580638953,2014 - Championship Round - 9 - Ironi Kiryat Shmona,2014 - Championship Round - 9 - Hapoel Beer Sheva,6,Sunday
687,2015-05-25,20:55,2014,Championship Round,9,Maccabi Petah Tikva,Petah Tikva,Maccabi Haifa,Haifa,Roi Reinshreiber,5000.0,1,0,1,0,0,6,42,5,47,Maccabi Petah Tikva,6,5,False,False,False,False,False,True,False,False,0,0,0,0,0,45,,,0,47,,,HaMoshava,11500.0,0.43478260869565216,8.517193191416238,9.350102314351341,2011,4,16,HaMoshava,Sammy Ofer,75.84154503558618,2014 - Championship Round - 9 - Maccabi Petah Tikva,2014 - Championship Round - 9 - Maccabi Haifa,0,Monday
688,2015-05-25,20:55,2014,Championship Round,9,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Erez Papir,10000.0,3,0,1,0,0,4,49,1,72,Beitar Jerusalem,4,1,False,False,False,False,False,True,False,False,0,0,0,0,0,52,,,0,72,,1.0,Teddy,31733.0,0.31512936060252733,9.210340371976184,10.365112427854497,1990,25,625,Teddy,Bloomfield,52.53896813753319,2014 - Championship Round - 9 - Beitar Jerusalem,2014 - Championship Round - 9 - Maccabi Tel Aviv,0,Monday
689,2015-05-30,17:15,2014,Championship Round,10,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Oren Siminyan,13000.0,4,1,1,0,0,5,47,2,64,Maccabi Haifa,5,2,False,False,True,False,False,False,False,False,0,0,0,0,0,50,,,0,64,,,Sammy Ofer,30858.0,0.42128459394646445,9.472704636443673,10.337151315002972,2014,1,1,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2014 - Championship Round - 10 - Maccabi Haifa,2014 - Championship Round - 10 - Ironi Kiryat Shmona,5,Saturday
690,2015-05-30,18:40,2014,Championship Round,10,Hapoel Beer Sheva,Beer Sheva,Beitar Jerusalem,Jerusalem,Gal Leibovitz,0.0,4,0,1,0,0,3,59,4,52,Beitar Jerusalem,3,4,False,False,False,True,False,False,False,False,0,0,0,1,0,62,,,0,52,,,Vasermil,13000.0,0.0,0.0,9.472704636443673,1959,56,3136,Vasermil,Teddy,67.22693735526406,2014 - Championship Round - 10 - Hapoel Beer Sheva,2014 - Championship Round - 10 - Beitar Jerusalem,5,Saturday
691,2015-06-01,20:55,2014,Championship Round,10,Maccabi Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,Zvika Levi,11421.0,0,2,0,1,0,1,72,6,45,Maccabi Petah Tikva,1,6,False,False,False,False,False,True,False,False,0,0,0,0,0,72,,1.0,0,48,,,Bloomfield,29400.0,0.38846938775510204,9.343209045050607,10.288749953326773,1962,53,2809,Bloomfield,HaMoshava,11.407364209149236,2014 - Championship Round - 10 - Maccabi Tel Aviv,2014 - Championship Round - 10 - Maccabi Petah Tikva,0,Monday
692,2015-03-21,16:00,2014,Relegation Round,1,Hapoel Raanana,Raanana,FC Ashdod,Ashdod,Guy Berger,185.0,4,0,1,0,0,7,0,11,0,FC Ashdod,1,5,False,True,False,False,False,False,False,False,0,0,0,1,0,37,,,0,27,,,Netanya,13800.0,0.013405797101449275,5.220355825078324,9.532423871145296,2012,3,9,Netanya,Yud-Alef,57.423522530876554,2014 - Relegation Round - 1 - Hapoel Raanana,2014 - Relegation Round - 1 - FC Ashdod,5,Saturday
693,2015-03-21,17:00,2014,Relegation Round,1,Hapoel Tel Aviv,Tel Aviv,Hapoel Acre,Acre,Liran Liany,8000.0,2,0,1,0,0,9,0,14,0,Hapoel Acre,4,8,False,False,True,False,False,False,False,False,0,0,0,1,0,34,,,0,22,,,Bloomfield,29400.0,0.272108843537415,8.987196820661973,10.288749953326773,1962,53,2809,Bloomfield,Acre Municipal,99.72142354047082,2014 - Relegation Round - 1 - Hapoel Tel Aviv,2014 - Relegation Round - 1 - Hapoel Acre,5,Saturday
694,2015-03-21,19:00,2014,Relegation Round,1,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Eli Hacmon,2000.0,1,0,1,0,0,10,0,12,0,Hapoel Haifa,3,6,False,False,False,False,True,False,False,False,0,0,0,1,0,33,,,0,26,,,Doha,8500.0,0.23529411764705882,7.600902459542082,9.047821442478408,2006,9,81,Doha,Sammy Ofer,33.654959093171044,2014 - Relegation Round - 1 - Ihud Bnei Sakhnin,2014 - Relegation Round - 1 - Hapoel Haifa,5,Saturday
695,2015-03-21,20:00,2014,Relegation Round,1,Maccabi Netanya,Netanya,Hapoel Petah Tikva,Petah Tikva,Liran Wachsberger,3800.0,3,1,1,0,0,8,0,13,0,Hapoel Petah Tikva,2,7,False,False,False,False,False,True,False,False,0,0,0,1,1,36,,,0,23,,,Netanya,13800.0,0.2753623188405797,8.242756345714477,9.532423871145296,2012,3,9,Netanya,HaMoshava,21.068620422647992,2014 - Relegation Round - 1 - Maccabi Netanya,2014 - Relegation Round - 1 - Hapoel Petah Tikva,5,Saturday
