,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
1029,21/11/2016,21:00,2016,Regular Season,10,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Liran Liany,24000,1,1,0,0,1,5,14,11,9,Hapoel Tel Aviv,5,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,15,,,0,10,,,Teddy,31733,0.756310465,10.08580911,10.36511243,1990,26,676,Teddy,HaMoshava,49.8367755,2016 - Regular Season - 10 - Beitar Jerusalem,2016 - Regular Season - 10 - Hapoel Tel Aviv,0,Monday
1030,26/11/2016,17:00,2016,Regular Season,11,Hapoel Raanana,Raanana,Hapoel Tel Aviv,Tel Aviv,Erez Papir,2600,0,0,0,0,1,6,12,12,10,Hapoel Tel Aviv,8,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,13,,,0,11,,,Netanya,13800,0.188405797,7.863266724,9.532423871,2012,4,16,Netanya,HaMoshava,21.06862042,2016 - Regular Season - 11 - Hapoel Raanana,2016 - Regular Season - 11 - Hapoel Tel Aviv,5,Saturday
1031,26/11/2016,18:00,2016,Regular Season,11,Hapoel Haifa,Haifa,Maccabi Petah Tikva,Petah Tikva,Igal Frid,0,2,1,1,0,0,11,10,4,19,Hapoel Haifa,9,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,13,,,0,19,,,Sammy Ofer,30858,0,0,10.33715132,2014,2,4,Sammy Ofer,HaMoshava,75.84154504,2016 - Regular Season - 11 - Hapoel Haifa,2016 - Regular Season - 11 - Maccabi Petah Tikva,5,Saturday
1032,26/11/2016,19:30,2016,Regular Season,11,FC Ashdod,Ashdod,Maccabi Haifa,Haifa,Alon Yefet,5700,1,1,0,0,1,10,10,3,19,FC Ashdod,10,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,11,,,0,20,,,Yud-Alef,7800,0.730769231,8.648221454,8.961879013,1966,50,2500,Yud-Alef,Sammy Ofer,111.9142463,2016 - Regular Season - 11 - FC Ashdod,2016 - Regular Season - 11 - Maccabi Haifa,5,Saturday
1033,26/11/2016,20:15,2016,Regular Season,11,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Ashkelon,Ashkelon,David Fucsman,1100,4,1,1,0,0,7,11,14,7,Hapoel Ashkelon,6,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,14,,,1,7,,,Kiryat Shmona Municipal,5300,0.20754717,7.003065459,8.5754621,1989,27,729,Kiryat Shmona Municipal,Sala,195.4877425,2016 - Regular Season - 11 - Ironi Kiryat Shmona,2016 - Regular Season - 11 - Hapoel Ashkelon,5,Saturday
1034,27/11/2016,20:00,2016,Regular Season,11,Hapoel Kfar Saba,Kfar Saba,Hapoel Beer Sheva,Beer Sheva,Ziv Adler,4000,0,2,0,1,0,8,11,1,25,Hapoel Kfar Saba,11,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,11,,,0,28,,,Levita,5800,0.689655172,8.29404964,8.665613197,1986,30,900,Levita,Turner,101.5697898,2016 - Regular Season - 11 - Hapoel Kfar Saba,2016 - Regular Season - 11 - Hapoel Beer Sheva,6,Sunday
1035,27/11/2016,20:45,2016,Regular Season,11,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Gal Leibovitz,4000,1,0,1,0,0,13,7,2,20,Bnei Yehuda Tel Aviv,12,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,10,,,0,20,,,HaMoshava,11500,0.347826087,8.29404964,9.350102314,2011,5,25,HaMoshava,Netanya,21.06862042,2016 - Regular Season - 11 - Bnei Yehuda Tel Aviv,2016 - Regular Season - 11 - Maccabi Tel Aviv,6,Sunday
1036,28/11/2016,21:00,2016,Regular Season,11,Beitar Jerusalem,Jerusalem,Ihud Bnei Sakhnin,Sakhnin,Menashe Mashiah,8000,0,1,0,1,0,5,15,9,11,Ihud Bnei Sakhnin,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,15,,,0,14,,,Teddy,31733,0.252103488,8.987196821,10.36511243,1990,26,676,Teddy,Doha,124.2265572,2016 - Regular Season - 11 - Beitar Jerusalem,2016 - Regular Season - 11 - Ihud Bnei Sakhnin,0,Monday
1037,03/12/2016,16:00,2016,Regular Season,12,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Haifa,Haifa,Daniel Bar Natan,500,2,0,1,0,0,6,14,9,13,Hapoel Haifa,6,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,17,,,0,13,,,Kiryat Shmona Municipal,5300,0.094339623,6.214608098,8.5754621,1989,27,729,Kiryat Shmona Municipal,Sammy Ofer,74.01608129,2016 - Regular Season - 12 - Ironi Kiryat Shmona,2016 - Regular Season - 12 - Hapoel Haifa,5,Saturday
1038,03/12/2016,18:00,2016,Regular Season,12,Maccabi Petah Tikva,Petah Tikva,Hapoel Kfar Saba,Kfar Saba,Shalom Ben Avraham,900,0,0,0,0,1,4,19,12,11,Hapoel Kfar Saba,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,20,,,0,12,,,HaMoshava,11500,0.07826087,6.802394763,9.350102314,2011,5,25,HaMoshava,Levita,10.27282112,2016 - Regular Season - 12 - Maccabi Petah Tikva,2016 - Regular Season - 12 - Hapoel Kfar Saba,5,Saturday
1039,03/12/2016,18:15,2016,Regular Season,12,Maccabi Tel Aviv,Tel Aviv,Hapoel Ashkelon,Ashkelon,Orel Grinfeld,6250,0,0,0,0,1,2,20,14,7,Hapoel Ashkelon,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,21,,,1,8,,,Netanya,13800,0.452898551,8.740336743,9.532423871,2012,4,16,Netanya,Sala,75.09862571,2016 - Regular Season - 12 - Maccabi Tel Aviv,2016 - Regular Season - 12 - Hapoel Ashkelon,5,Saturday
1040,03/12/2016,20:30,2016,Regular Season,12,Hapoel Beer Sheva,Beer Sheva,FC Ashdod,Ashdod,Guy Berger,15100,5,0,1,0,0,1,28,10,11,FC Ashdod,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,31,,,1,11,,,Turner,16126,0.936376039,9.622450023,9.688188155,2015,1,1,Turner,Yud-Alef,60.80987528,2016 - Regular Season - 12 - Hapoel Beer Sheva,2016 - Regular Season - 12 - FC Ashdod,5,Saturday
1041,04/12/2016,19:00,2016,Regular Season,12,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Raanana,Eitan Shmuelevic,2000,1,1,0,0,1,7,14,8,13,Hapoel Raanana,7,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,15,,,0,14,,,Doha,8500,0.235294118,7.60090246,9.047821442,2006,10,100,Doha,Netanya,76.03997589,2016 - Regular Season - 12 - Ihud Bnei Sakhnin,2016 - Regular Season - 12 - Hapoel Raanana,6,Sunday
1042,04/12/2016,20:15,2016,Regular Season,12,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Tel Aviv,Tel Aviv,Roi Reinshreiber,3500,0,1,0,1,0,13,10,11,11,Bnei Yehuda Tel Aviv,12,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,10,,,0,14,,,HaMoshava,11500,0.304347826,8.160518247,9.350102314,2011,5,25,HaMoshava,HaMoshava,0,2016 - Regular Season - 12 - Bnei Yehuda Tel Aviv,2016 - Regular Season - 12 - Hapoel Tel Aviv,6,Sunday
1043,05/12/2016,21:00,2016,Regular Season,12,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,Erez Papir,29220,0,2,0,1,0,3,20,5,15,Beitar Jerusalem,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,20,,,0,18,,,Sammy Ofer,30858,0.946918141,10.28260869,10.33715132,2014,2,4,Sammy Ofer,Teddy,116.4007001,2016 - Regular Season - 12 - Maccabi Haifa,2016 - Regular Season - 12 - Beitar Jerusalem,0,Monday
1044,10/12/2016,16:00,2016,Regular Season,13,Hapoel Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Idan Layba,10000,1,1,0,0,1,9,14,7,15,Hapoel Tel Aviv,14,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,15,,,0,16,,,HaMoshava,11500,0.869565217,9.210340372,9.350102314,2011,5,25,HaMoshava,Doha,94.32869935,2016 - Regular Season - 13 - Hapoel Tel Aviv,2016 - Regular Season - 13 - Ihud Bnei Sakhnin,5,Saturday
1045,10/12/2016,18:00,2016,Regular Season,13,Hapoel Kfar Saba,Kfar Saba,Ironi Kiryat Shmona,Kiryat Shmona,Zvika Levi,1700,2,2,0,0,1,11,12,6,17,Hapoel Kfar Saba,9,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,13,,,0,18,,,Levita,5800,0.293103448,7.43838353,8.665613197,1986,30,900,Levita,Kiryat Shmona Municipal,129.1600798,2016 - Regular Season - 13 - Hapoel Kfar Saba,2016 - Regular Season - 13 - Ironi Kiryat Shmona,5,Saturday
1046,10/12/2016,18:15,2016,Regular Season,13,Hapoel Ashkelon,Ashkelon,Bnei Yehuda Tel Aviv,Tel Aviv,Eitan Shmuelevic,1500,1,0,1,0,0,14,8,13,10,Hapoel Ashkelon,12,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,1,11,,,0,10,,,Sala,5250,0.285714286,7.313220387,8.565983356,1961,55,3025,Sala,HaMoshava,56.13261696,2016 - Regular Season - 13 - Hapoel Ashkelon,2016 - Regular Season - 13 - Bnei Yehuda Tel Aviv,5,Saturday
1047,10/12/2016,20:30,2016,Regular Season,13,Hapoel Raanana,Raanana,Maccabi Haifa,Haifa,Liran Liany,4500,1,1,0,0,1,8,14,3,20,Hapoel Raanana,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,15,,,0,21,,,Netanya,13800,0.326086957,8.411832676,9.532423871,2012,4,16,Netanya,Sammy Ofer,55.00741286,2016 - Regular Season - 13 - Hapoel Raanana,2016 - Regular Season - 13 - Maccabi Haifa,5,Saturday
1048,11/12/2016,19:00,2016,Regular Season,13,FC Ashdod,Ashdod,Maccabi Petah Tikva,Petah Tikva,Oren Siminyan,1400,2,2,0,0,1,12,11,4,20,FC Ashdod,11,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,12,,,0,21,,,Yud-Alef,7800,0.179487179,7.244227516,8.961879013,1966,50,2500,Yud-Alef,HaMoshava,38.5117967,2016 - Regular Season - 13 - FC Ashdod,2016 - Regular Season - 13 - Maccabi Petah Tikva,6,Sunday
1049,11/12/2016,20:15,2016,Regular Season,13,Hapoel Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Ziv Adler,3600,2,4,0,1,0,10,13,2,21,Hapoel Haifa,10,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,13,,,0,24,,,Sammy Ofer,30858,0.116663426,8.188689124,10.33715132,2014,2,4,Sammy Ofer,Netanya,55.00741286,2016 - Regular Season - 13 - Hapoel Haifa,2016 - Regular Season - 13 - Maccabi Tel Aviv,6,Sunday
1050,12/12/2016,21:00,2016,Regular Season,13,Beitar Jerusalem,Jerusalem,Hapoel Beer Sheva,Beer Sheva,Alon Yefet,10000,1,3,0,1,0,5,18,1,31,Beitar Jerusalem,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,18,,,0,34,,,HaMoshava,11500,0.869565217,9.210340372,9.350102314,2011,5,25,Teddy,Turner,65.81013503,2016 - Regular Season - 13 - Beitar Jerusalem,2016 - Regular Season - 13 - Hapoel Beer Sheva,0,Monday
1051,17/12/2016,16:00,2016,Regular Season,14,Hapoel Kfar Saba,Kfar Saba,Maccabi Tel Aviv,Tel Aviv,Erez Papir,3500,1,1,0,0,1,10,13,2,24,Hapoel Kfar Saba,10,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,14,,,0,25,,,Levita,5800,0.603448276,8.160518247,8.665613197,1986,30,900,Levita,Netanya,13.9026587,2016 - Regular Season - 14 - Hapoel Kfar Saba,2016 - Regular Season - 14 - Maccabi Tel Aviv,5,Saturday
1052,17/12/2016,18:00,2016,Regular Season,14,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,1100,0,0,0,0,1,12,12,5,18,FC Ashdod,11,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,1,13,,,0,19,,,Yud-Alef,7800,0.141025641,7.003065459,8.961879013,1966,50,2500,Yud-Alef,Kiryat Shmona Municipal,177.815487,2016 - Regular Season - 14 - FC Ashdod,2016 - Regular Season - 14 - Ironi Kiryat Shmona,5,Saturday
1053,17/12/2016,18:15,2016,Regular Season,14,Ihud Bnei Sakhnin,Sakhnin,Bnei Yehuda Tel Aviv,Tel Aviv,Liran Liany,2000,1,1,0,0,1,7,16,14,10,Bnei Yehuda Tel Aviv,8,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,17,,,0,11,,,Doha,8500,0.235294118,7.60090246,9.047821442,2006,10,100,Doha,HaMoshava,94.32869935,2016 - Regular Season - 14 - Ihud Bnei Sakhnin,2016 - Regular Season - 14 - Bnei Yehuda Tel Aviv,5,Saturday
1054,17/12/2016,20:30,2016,Regular Season,14,Beitar Jerusalem,Jerusalem,Maccabi Petah Tikva,Petah Tikva,Eli Hacmon,5000,1,1,0,0,1,6,18,4,21,Beitar Jerusalem,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,19,,,0,22,,,Teddy,31733,0.15756468,8.517193191,10.36511243,1990,26,676,Teddy,HaMoshava,49.8367755,2016 - Regular Season - 14 - Beitar Jerusalem,2016 - Regular Season - 14 - Maccabi Petah Tikva,5,Saturday
1055,18/12/2016,19:00,2016,Regular Season,14,Hapoel Haifa,Haifa,Hapoel Ashkelon,Ashkelon,Menashe Mashiah,1600,3,1,1,0,0,11,13,13,11,Hapoel Ashkelon,9,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,16,,,1,11,,,Sammy Ofer,30858,0.051850412,7.377758908,10.33715132,2014,2,4,Sammy Ofer,Sala,129.4102866,2016 - Regular Season - 14 - Hapoel Haifa,2016 - Regular Season - 14 - Hapoel Ashkelon,6,Sunday
1056,18/12/2016,20:15,2016,Regular Season,14,Hapoel Raanana,Raanana,Hapoel Beer Sheva,Beer Sheva,Igal Frid,2800,1,0,1,0,0,8,15,1,34,Hapoel Raanana,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,18,,,0,34,,,Netanya,13800,0.202898551,7.937374696,9.532423871,2012,4,16,Netanya,Turner,113.4902168,2016 - Regular Season - 14 - Hapoel Raanana,2016 - Regular Season - 14 - Hapoel Beer Sheva,6,Sunday
1057,19/12/2016,21:00,2016,Regular Season,14,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Eitan Shmuelevic,8000,0,2,0,1,0,9,15,3,21,Hapoel Tel Aviv,14,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,15,,,0,24,,,HaMoshava,11500,0.695652174,8.987196821,9.350102314,2011,5,25,HaMoshava,Sammy Ofer,75.84154504,2016 - Regular Season - 14 - Hapoel Tel Aviv,2016 - Regular Season - 14 - Maccabi Haifa,0,Monday
1058,24/12/2016,16:00,2016,Regular Season,15,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Haifa,Haifa,Alon Yefet,2050,1,1,0,0,1,13,11,9,16,Bnei Yehuda Tel Aviv,12,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,12,,,0,17,,,HaMoshava,11500,0.17826087,7.625595072,9.350102314,2011,5,25,HaMoshava,Sammy Ofer,75.84154504,2016 - Regular Season - 15 - Bnei Yehuda Tel Aviv,2016 - Regular Season - 15 - Hapoel Haifa,5,Saturday
1059,24/12/2016,18:00,2016,Regular Season,15,Hapoel Ashkelon,Ashkelon,Hapoel Kfar Saba,Kfar Saba,Guy Berger,1300,0,0,0,0,1,14,11,11,14,Hapoel Ashkelon,13,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,12,,,0,15,,,Sala,5250,0.247619048,7.170119543,8.565983356,1961,55,3025,Sala,Levita,66.37890474,2016 - Regular Season - 15 - Hapoel Ashkelon,2016 - Regular Season - 15 - Hapoel Kfar Saba,5,Saturday
1060,24/12/2016,18:15,2016,Regular Season,15,Maccabi Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Roi Reinshreiber,6200,1,0,1,0,0,2,25,12,13,FC Ashdod,2,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,28,,,1,13,,,Netanya,13800,0.449275362,8.732304571,9.532423871,2012,4,16,Netanya,Yud-Alef,57.42352253,2016 - Regular Season - 15 - Maccabi Tel Aviv,2016 - Regular Season - 15 - FC Ashdod,5,Saturday
1061,24/12/2016,20:30,2016,Regular Season,15,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Shalom Ben Avraham,2500,2,0,1,0,0,5,19,6,19,Beitar Jerusalem,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,22,,,0,19,,,Kiryat Shmona Municipal,5300,0.471698113,7.824046011,8.5754621,1989,27,729,Kiryat Shmona Municipal,Teddy,165.5846248,2016 - Regular Season - 15 - Ironi Kiryat Shmona,2016 - Regular Season - 15 - Beitar Jerusalem,5,Saturday
1062,25/12/2016,19:00,2016,Regular Season,15,Maccabi Petah Tikva,Petah Tikva,Hapoel Raanana,Raanana,Daniel Bar Natan,650,2,0,1,0,0,4,22,7,18,Hapoel Raanana,3,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,25,,,0,18,,,HaMoshava,11500,0.056521739,6.476972363,9.350102314,2011,5,25,HaMoshava,Netanya,21.06862042,2016 - Regular Season - 15 - Maccabi Petah Tikva,2016 - Regular Season - 15 - Hapoel Raanana,6,Sunday
1063,25/12/2016,21:00,2016,Regular Season,15,Hapoel Beer Sheva,Beer Sheva,Hapoel Tel Aviv,Tel Aviv,Orel Grinfeld,15500,1,1,0,0,1,1,34,10,15,Hapoel Tel Aviv,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,35,,,0,16,,,Turner,16126,0.961180702,9.648595303,9.688188155,2015,1,1,Turner,HaMoshava,92.49370356,2016 - Regular Season - 15 - Hapoel Beer Sheva,2016 - Regular Season - 15 - Hapoel Tel Aviv,6,Sunday
1064,26/12/2016,20:30,2016,Regular Season,15,Maccabi Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,17120,1,2,0,1,0,3,24,8,17,Ihud Bnei Sakhnin,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,24,,,0,20,,,Sammy Ofer,30858,0.554799404,9.74800265,10.33715132,2014,2,4,Sammy Ofer,Doha,33.65495909,2016 - Regular Season - 15 - Maccabi Haifa,2016 - Regular Season - 15 - Ihud Bnei Sakhnin,0,Monday
1065,31/12/2016,16:00,2016,Regular Season,16,Hapoel Kfar Saba,Kfar Saba,Hapoel Haifa,Haifa,Eli Hacmon,700,1,2,0,1,0,11,15,9,17,Hapoel Kfar Saba,11,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,15,,,0,20,,,Levita,5800,0.120689655,6.551080335,8.665613197,1986,30,900,Levita,Sammy Ofer,66.88505581,2016 - Regular Season - 16 - Hapoel Kfar Saba,2016 - Regular Season - 16 - Hapoel Haifa,5,Saturday
1066,31/12/2016,18:00,2016,Regular Season,16,Hapoel Raanana,Raanana,Ironi Kiryat Shmona,Kiryat Shmona,Idan Leiba,550,0,3,0,1,0,8,18,5,22,Hapoel Raanana,9,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,18,,,0,25,,,Netanya,13800,0.039855072,6.309918278,9.532423871,2012,4,16,Netanya,Kiryat Shmona Municipal,121.2858395,2016 - Regular Season - 16 - Hapoel Raanana,2016 - Regular Season - 16 - Ironi Kiryat Shmona,5,Saturday
1067,31/12/2016,18:15,2016,Regular Season,16,Maccabi Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Ziv Adler,13000,1,1,0,0,1,4,24,13,12,Bnei Yehuda Tel Aviv,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,25,,,0,13,,,Sammy Ofer,30858,0.421284594,9.472704636,10.33715132,2014,2,4,Sammy Ofer,HaMoshava,75.84154504,2016 - Regular Season - 16 - Maccabi Haifa,2016 - Regular Season - 16 - Bnei Yehuda Tel Aviv,5,Saturday
1068,31/12/2016,20:30,2016,Regular Season,16,Hapoel Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,Alon Yefet,7500,0,1,0,1,0,10,16,3,25,Hapoel Tel Aviv,14,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,16,,,0,28,,,HaMoshava,11500,0.652173913,8.9226583,9.350102314,2011,5,25,HaMoshava,HaMoshava,0,2016 - Regular Season - 16 - Hapoel Tel Aviv,2016 - Regular Season - 16 - Maccabi Petah Tikva,5,Saturday
1069,01/01/2017,19:00,2016,Regular Season,16,FC Ashdod,Ashdod,Hapoel Ashkelon,Ashkelon,Erez Papir,1200,1,0,1,0,0,12,13,14,12,Hapoel Ashkelon,10,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,16,,,1,12,,,Yud-Alef,7800,0.153846154,7.090076836,8.961879013,1966,51,2601,Yud-Alef,Sala,17.71279573,2016 - Regular Season - 16 - FC Ashdod,2016 - Regular Season - 16 - Hapoel Ashkelon,6,Sunday
1070,01/01/2017,20:15,2016,Regular Season,16,Ihud Bnei Sakhnin,Sakhnin,Hapoel Beer Sheva,Beer Sheva,Oren Siminyan,5500,0,0,0,0,1,6,20,1,35,Ihud Bnei Sakhnin,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,21,,,0,36,,,Doha,8500,0.647058824,8.612503371,9.047821442,2006,11,121,Doha,Turner,183.6453633,2016 - Regular Season - 16 - Ihud Bnei Sakhnin,2016 - Regular Season - 16 - Hapoel Beer Sheva,6,Sunday
1071,02/01/2017,21:00,2016,Regular Season,16,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Liran Liany,7500,1,0,1,0,0,7,19,2,28,Beitar Jerusalem,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,22,,,0,28,,,Teddy,31733,0.23634702,8.9226583,10.36511243,1990,27,729,Teddy,Netanya,67.68303794,2016 - Regular Season - 16 - Beitar Jerusalem,2016 - Regular Season - 16 - Maccabi Tel Aviv,0,Monday
1072,10/01/2017,19:00,2016,Regular Season,17,Maccabi Petah Tikva,Petah Tikva,Ihud Bnei Sakhnin,Sakhnin,Eitan Shmuelevic,1500,1,1,0,0,1,3,28,7,21,Ihud Bnei Sakhnin,3,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,29,,,0,22,,,HaMoshava,11500,0.130434783,7.313220387,9.350102314,2011,6,36,HaMoshava,Doha,94.32869935,2016 - Regular Season - 17 - Maccabi Petah Tikva,2016 - Regular Season - 17 - Ihud Bnei Sakhnin,1,Tuesday
1073,10/01/2017,19:45,2016,Regular Season,17,Hapoel Ashkelon,Ashkelon,Beitar Jerusalem,Jerusalem,Igal Frid,5100,1,1,0,0,1,14,12,6,22,Hapoel Ashkelon,13,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,13,,,0,23,,,Sala,5250,0.971428571,8.536995819,8.565983356,1961,56,3136,Sala,Teddy,59.65627179,2016 - Regular Season - 17 - Hapoel Ashkelon,2016 - Regular Season - 17 - Beitar Jerusalem,1,Tuesday
1074,10/01/2017,21:00,2016,Regular Season,17,Hapoel Beer Sheva,Beer Sheva,Maccabi Haifa,Haifa,Alon Yefet,15800,2,0,1,0,0,1,36,4,25,Maccabi Haifa,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,39,,,0,25,,,Turner,16126,0.979784199,9.667765219,9.688188155,2015,2,4,Turner,Sammy Ofer,168.309253,2016 - Regular Season - 17 - Hapoel Beer Sheva,2016 - Regular Season - 17 - Maccabi Haifa,1,Tuesday
1075,11/01/2017,19:30,2016,Regular Season,17,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Kfar Saba,Zvika Levi,2000,1,1,0,0,1,13,13,12,15,Bnei Yehuda Tel Aviv,12,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,14,,,0,16,,,HaMoshava,11500,0.173913043,7.60090246,9.350102314,2011,6,36,HaMoshava,Levita,10.27282112,2016 - Regular Season - 17 - Bnei Yehuda Tel Aviv,2016 - Regular Season - 17 - Hapoel Kfar Saba,2,Wednesday
1076,11/01/2017,20:00,2016,Regular Season,17,Maccabi Tel Aviv,Tel Aviv,Hapoel Raanana,Raanana,Gal Leibovitz,6100,4,1,1,0,0,2,28,9,18,Hapoel Raanana,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,31,,,0,18,,,Netanya,13800,0.442028986,8.71604405,9.532423871,2012,5,25,Netanya,Netanya,0,2016 - Regular Season - 17 - Maccabi Tel Aviv,2016 - Regular Season - 17 - Hapoel Raanana,2,Wednesday
